,id,created_at,text,lang,hashtags,textlist,emoji,clean_text,filter_text,norm_text,lem,excitement,happy,pleasant,surprise,fear,angry,excitement_emoji,happy_emoji,pleasant_emoji,surprise_emoji,fear_emoji,angry_emoji,excitementclass,happyclass,pleasantclass,surpriseclass,fearclass,angryclass,max_value,max_idx
21357,1.2386633059772006e+18,Sat Mar 14 03:08:40 +0000 2020,RT @eframera: “#Boccaccio’s prescription for an #epidemic was a good dose of ‘narrative prophylaxis’. That meant protecting yourself with s…,en,"[{'text': 'Boccaccio', 'indices': [15, 25]}, {'text': 'epidemic', 'indices': [48, 57]}]","['boccaccio', 'epidemic']",,: “’s prescription for an was a good dose of ‘narrative prophylaxis’. That meant protecting yourself with s…,“ ’ prescription good dose ‘ narrative prophylaxis ’ That meant protecting s…,"['prescription', 'good', 'dose', 'narrative', 'prophylaxis', 'that', 'meant', 'protecting', 's']","prescription,good,dose,narrative,prophylaxis,that,meant,protecting,s",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
11381,1.2386145930496328e+18,Fri Mar 13 23:55:05 +0000 2020,RT @Dan_Jeffries1: The only thing we have to #fear is fear itself. https://t.co/s5jaVjbjVd,en,"[{'text': 'fear', 'indices': [45, 50]}]",['fear'],,: The only thing we have to is fear itself.,The thing fear,"['the', 'thing', 'fear']","the,thing,fear",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
22928,1.2386691066032742e+18,Sat Mar 14 03:31:43 +0000 2020,"Care For Your #Coronavirus #Anxiety
If you’re feeling anxiety about the spread of coronavirus —and the socioeconomi… https://t.co/P6h7gBsw4F",en,"[{'text': 'Coronavirus', 'indices': [14, 26]}, {'text': 'Anxiety', 'indices': [27, 35]}]","['coronavirus', 'anxiety']",,Care For Your If you’re feeling anxiety about the spread of coronavirus —and the socioeconomi…,Care For Your If ’ feeling anxiety spread coronavirus —and socioeconomi…,"['care', 'for', 'your', 'if', 'feeling', 'anxiety', 'spread', 'coronavirus', 'and', 'socioeconomi']","care,for,your,if,feeling,anxiety,spread,coronavirus,and,socioeconomi",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19747,1.238657815415337e+18,Sat Mar 14 02:46:51 +0000 2020,"RT @_atanas_: Stress-Related Disorders Tied to Neurodegenerative Disease 

#Stress #Neurodegenerative #NeurodegenerativeDisease 
https://t.…",en,"[{'text': 'Stress', 'indices': [75, 82]}, {'text': 'Neurodegenerative', 'indices': [83, 101]}, {'text': 'NeurodegenerativeDisease', 'indices': [102, 127]}]","['stress', 'neurodegenerative', 'neurodegenerativedisease']",,: Stress-Related Disorders Tied to Neurodegenerative Disease,Stress-Related Disorders Tied Neurodegenerative Disease,"['stress', 'related', 'disorders', 'tied', 'neurodegenerative', 'disease']","stress,related,disorder,tied,neurodegenerative,disease",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
21170,1.2386626284754289e+18,Sat Mar 14 03:05:58 +0000 2020,"RT @IndoAja3: https://t.co/TcWQOrokyH
So I'm waiting to hear back on some job applications, I #crochet like 5 Macy Beanies out of #anxiety…",en,"[{'text': 'crochet', 'indices': [94, 102]}, {'text': 'anxiety', 'indices': [130, 138]}]","['crochet', 'anxiety']",,": So I'm waiting to hear back on some job applications, I like Macy Beanies out of …",So I 'm waiting hear back job applications I like Macy Beanies …,"['so', 'i', 'm', 'waiting', 'hear', 'back', 'job', 'applications', 'i', 'like', 'macy', 'beanies']","so,i,m,waiting,hear,back,job,application,i,like,macy,beany",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
22942,1.2386691772773335e+18,Sat Mar 14 03:31:59 +0000 2020,"With love and patience, nothing is impossible.

#corona🍺 #detoxtime #mentalhealth #anxiety #selfcareisntselfish… https://t.co/BIghhF9kbk",en,"[{'text': 'corona', 'indices': [48, 55]}, {'text': 'detoxtime', 'indices': [57, 67]}, {'text': 'mentalhealth', 'indices': [68, 81]}, {'text': 'anxiety', 'indices': [82, 90]}, {'text': 'selfcareisntselfish', 'indices': [91, 111]}]","['corona', 'detoxtime', 'mentalhealth', 'anxiety', 'selfcareisntselfish']",🍺,"With love and patience, nothing is impossible. …",With love patience nothing impossible …,"['with', 'love', 'patience', 'nothing', 'impossible']","with,love,patience,nothing,impossible",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19899,1.238658292521427e+18,Sat Mar 14 02:48:44 +0000 2020,#CoronavirusPandemic has me watching cable TV. #anxiety producing advertising 😵,en,"[{'text': 'CoronavirusPandemic', 'indices': [0, 20]}, {'text': 'anxiety', 'indices': [47, 55]}]","['coronaviruspandemic', 'anxiety']",😵,has me watching cable TV. producing advertising,watching cable TV producing advertising,"['watching', 'cable', 'tv', 'producing', 'advertising']","watching,cable,tv,producing,advertising",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19896,1.2386582798379704e+18,Sat Mar 14 02:48:41 +0000 2020,@ARLYNVM28 @Univision It’s horrible #Horrible #disappointed,en,"[{'text': 'Horrible', 'indices': [36, 45]}, {'text': 'disappointed', 'indices': [46, 59]}]","['horrible', 'disappointed']",,It’s horrible,It ’ horrible,"['it', 'horrible']","it,horrible",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
24082,1.2386737394260173e+18,Sat Mar 14 03:50:07 +0000 2020,How can I be less frightened of flying? https://t.co/5rO8WFcnJv  #travel #airline #fear #flying #fearofflying,en,"[{'text': 'travel', 'indices': [65, 72]}, {'text': 'airline', 'indices': [73, 81]}, {'text': 'fear', 'indices': [82, 87]}, {'text': 'flying', 'indices': [88, 95]}, {'text': 'fearofflying', 'indices': [96, 109]}]","['travel', 'airline', 'fear', 'flying', 'fearofflying']",,How can I be less frightened of flying?,How I less frightened flying,"['how', 'i', 'less', 'frightened', 'flying']","how,i,le,frightened,flying",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19891,1.2386582675738624e+18,Sat Mar 14 02:48:38 +0000 2020,2. Sweet Dreams – Marylin Manson #fear #soymelómano https://t.co/QQUPLKjGaw,en,"[{'text': 'fear', 'indices': [33, 38]}, {'text': 'soymelómano', 'indices': [39, 51]}]","['fear', 'soymelómano']",,. Sweet Dreams – Marylin Manson,Sweet Dreams – Marylin Manson,"['sweet', 'dreams', 'marylin', 'manson']","sweet,dream,marylin,manson",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
12147,1.2386148896331244e+18,Fri Mar 13 23:56:16 +0000 2020,"In #L.A., coronavirus scammers and #price gougers prey on #fear. Prosecutors vow crackdown - Mar 13 @ 7:53 PM ET https://t.co/aPPDA43YXj",en,"[{'text': 'L', 'indices': [3, 5]}, {'text': 'price', 'indices': [35, 41]}, {'text': 'fear', 'indices': [58, 63]}]","['l', 'price', 'fear']",,"In .A., coronavirus scammers and gougers prey on . Prosecutors vow crackdown - Mar :53 PM ET",In .A. coronavirus scammers gougers prey Prosecutors vow crackdown Mar :53 PM ET,"['in', 'coronavirus', 'scammers', 'gougers', 'prey', 'prosecutors', 'vow', 'crackdown', 'mar', '53', 'pm', 'et']","in,coronavirus,scammer,gouger,prey,prosecutor,vow,crackdown,mar,53,pm,et",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
17271,1.2386169124116644e+18,Sat Mar 14 00:04:18 +0000 2020,Tinky winky 😢,en,[],[],😢,Tinky winky,Tinky winky,"['tinky', 'winky']","tinky,winky",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
23025,1.2386695560481055e+18,Sat Mar 14 03:33:30 +0000 2020,"Clergy, friends, beloved ones: some good resources here for #Covid_19 and #anxiety",en,"[{'text': 'Covid_19', 'indices': [60, 69]}, {'text': 'anxiety', 'indices': [74, 82]}]","['covid_19', 'anxiety']",,"Clergy, friends, beloved ones: some good resources here for and",Clergy friends beloved ones good resources,"['clergy', 'friends', 'beloved', 'ones', 'good', 'resources']","clergy,friend,beloved,one,good,resource",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
3011,1.238611622605869e+18,Fri Mar 13 23:43:17 +0000 2020,Yl cracking jokes on her but made her album the #1 of 2018 ? I hate yl hypocrites 😫🥵😂😐,en,[],[],😫🥵😂😐,Yl cracking jokes on her but made her album the of ? I hate yl hypocrites 🥵,Yl cracking jokes made album I hate yl hypocrites 🥵,"['yl', 'cracking', 'jokes', 'made', 'album', 'i', 'hate', 'yl', 'hypocrites']","yl,cracking,joke,made,album,i,hate,yl,hypocrite",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
24137,1.2386739304051507e+18,Sat Mar 14 03:50:53 +0000 2020,Check this out tiled #depression  it’s so many times in life where Depression hits hard and you feel like you can’t… https://t.co/jIwLE1r9eV,en,"[{'text': 'depression', 'indices': [21, 32]}]",['depression'],,Check this out tiled it’s so many times in life where Depression hits hard and you feel like you can’t…,Check tiled ’ many times life Depression hits hard feel like ’ t…,"['check', 'tiled', 'many', 'times', 'life', 'depression', 'hits', 'hard', 'feel', 'like', 't']","check,tiled,many,time,life,depression,hit,hard,feel,like,t",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
24178,1.2386740946372362e+18,Sat Mar 14 03:51:32 +0000 2020,So this happened today...#coronapocalypse #coronavirus #California #LA #foodie #CoronaAlert #panic #epidemic https://t.co/qXNZuyDqRj,en,"[{'text': 'coronapocalypse', 'indices': [25, 41]}, {'text': 'coronavirus', 'indices': [42, 54]}, {'text': 'California', 'indices': [55, 66]}, {'text': 'LA', 'indices': [67, 70]}, {'text': 'foodie', 'indices': [71, 78]}, {'text': 'CoronaAlert', 'indices': [79, 91]}, {'text': 'panic', 'indices': [92, 98]}, {'text': 'epidemic', 'indices': [99, 108]}]","['coronapocalypse', 'coronavirus', 'california', 'la', 'foodie', 'coronaalert', 'panic', 'epidemic']",,So this happened today...,So happened today ...,"['so', 'happened', 'today']","so,happened,today",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
24186,1.2386741288126095e+18,Sat Mar 14 03:51:40 +0000 2020,@mmpadellan I’m fine lol 😰 #anxiety https://t.co/95qyWUzwbR,en,"[{'text': 'anxiety', 'indices': [27, 35]}]",['anxiety'],😰,I’m fine lol,I ’ fine lol,"['i', 'fine', 'lol']","i,fine,lol",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,fearclass
24195,1.2386741607103078e+18,Sat Mar 14 03:51:48 +0000 2020,"""Not waking up"". It is a self portrair of my stuggles with depression. #art #depression #artexpression #digitalart https://t.co/YK50A5nrnb",en,"[{'text': 'art', 'indices': [71, 75]}, {'text': 'depression', 'indices': [76, 87]}, {'text': 'artexpression', 'indices': [88, 102]}, {'text': 'digitalart', 'indices': [103, 114]}]","['art', 'depression', 'artexpression', 'digitalart']",,"""Not waking up"". It is a self portrair of my stuggles with depression.",`` Not waking '' It self portrair stuggles depression,"['not', 'waking', 'it', 'self', 'portrair', 'stuggles', 'depression']","not,waking,it,self,portrair,stuggles,depression",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
21133,1.2386625139375718e+18,Sat Mar 14 03:05:31 +0000 2020,We are still in the first quarter of 2020. #why #horrible,en,"[{'text': 'why', 'indices': [43, 47]}, {'text': 'horrible', 'indices': [48, 57]}]","['why', 'horrible']",,We are still in the first quarter of .,We still first quarter,"['we', 'still', 'first', 'quarter']","we,still,first,quarter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
22967,1.2386692817071145e+18,Sat Mar 14 03:32:24 +0000 2020,RT @AnneMarieAlbano: TY @ErinEBillups for our talk about managing #anxiety during this #Covid_19 outbreak! I hope these tips help to keep f…,en,"[{'text': 'anxiety', 'indices': [66, 74]}, {'text': 'Covid_19', 'indices': [87, 96]}]","['anxiety', 'covid_19']",,: TY for our talk about managing during this outbreak! I hope these tips help to keep f…,TY talk managing outbreak I hope tips help keep f…,"['ty', 'talk', 'managing', 'outbreak', 'i', 'hope', 'tips', 'help', 'keep', 'f']","ty,talk,managing,outbreak,i,hope,tip,help,keep,f",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
6977,1.2386129439038218e+18,Fri Mar 13 23:48:32 +0000 2020,I’m screaming 😱,en,[],[],😱,I’m screaming,I ’ screaming,"['i', 'screaming']","i,screaming",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
24267,1.2386744995302973e+18,Sat Mar 14 03:53:08 +0000 2020,RT @xiaofei_lin: I am someone who actively uses social interaction to manage my #depression. Balancing that #selfcare practice with social…,en,"[{'text': 'depression', 'indices': [80, 91]}, {'text': 'selfcare', 'indices': [108, 117]}]","['depression', 'selfcare']",,: I am someone who actively uses social interaction to manage my . Balancing that practice with social…,I someone actively uses social interaction manage Balancing practice social…,"['i', 'someone', 'actively', 'uses', 'social', 'interaction', 'manage', 'balancing', 'practice', 'social']","i,someone,actively,us,social,interaction,manage,balancing,practice,social",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
23023,1.2386695514133996e+18,Sat Mar 14 03:33:29 +0000 2020,RT @Traitor_Warrior: The world is falling apart and I just want to sleep. #Anxiety #Depression #MentalFatigue https://t.co/ug49g4tkoV,en,"[{'text': 'Anxiety', 'indices': [74, 82]}, {'text': 'Depression', 'indices': [83, 94]}, {'text': 'MentalFatigue', 'indices': [95, 109]}]","['anxiety', 'depression', 'mentalfatigue']",,: The world is falling apart and I just want to sleep.,The world falling apart I want sleep,"['the', 'world', 'falling', 'apart', 'i', 'want', 'sleep']","the,world,falling,apart,i,want,sleep",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,fearclass
24073,1.2386736924498207e+18,Sat Mar 14 03:49:56 +0000 2020,New #Zealand cancels #mosque #shooting memorial over #virus #fear - Mar 13 @ 11:47 PM ET https://t.co/6ihxHNC7QJ,en,"[{'text': 'Zealand', 'indices': [4, 12]}, {'text': 'mosque', 'indices': [21, 28]}, {'text': 'shooting', 'indices': [29, 38]}, {'text': 'virus', 'indices': [53, 59]}, {'text': 'fear', 'indices': [60, 65]}]","['zealand', 'mosque', 'shooting', 'virus', 'fear']",,New cancels memorial over - Mar :47 PM ET,New cancels memorial Mar :47 PM ET,"['new', 'cancels', 'memorial', 'mar', '47', 'pm', 'et']","new,cancel,memorial,mar,47,pm,et",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
22761,1.2386685686502687e+18,Sat Mar 14 03:29:34 +0000 2020,What #coronavirus fears are doing to people with #anxiety disorders.  https://t.co/66HEuYIZBe,en,"[{'text': 'coronavirus', 'indices': [5, 17]}, {'text': 'anxiety', 'indices': [49, 57]}]","['coronavirus', 'anxiety']",,What fears are doing to people with disorders.,What fears people disorders,"['what', 'fears', 'people', 'disorders']","what,fear,people,disorder",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
22743,1.2386684769711923e+18,Sat Mar 14 03:29:12 +0000 2020,"📰 NYT: Trump declares a national emergency, “two very big words.” https://t.co/To06teRofC #coronavirus #COVID19 #Wuhan #Epidemic #Stocks",en,"[{'text': 'coronavirus', 'indices': [90, 102]}, {'text': 'COVID19', 'indices': [103, 111]}, {'text': 'Wuhan', 'indices': [112, 118]}, {'text': 'Epidemic', 'indices': [119, 128]}, {'text': 'Stocks', 'indices': [129, 136]}]","['coronavirus', 'covid19', 'wuhan', 'epidemic', 'stocks']",📰,"NYT: Trump declares a national emergency, “two very big words.”",NYT Trump declares national emergency “ two big words ”,"['nyt', 'trump', 'declares', 'national', 'emergency', 'two', 'big', 'words']","nyt,trump,declares,national,emergency,two,big,word",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19383,1.238656569853739e+18,Sat Mar 14 02:41:54 +0000 2020,RT @JoEllenNotte: Sometimes it can feel like #Depression takes away the ability to so much as THINK about sex. Here are some ways to cope w…,en,"[{'text': 'Depression', 'indices': [45, 56]}]",['depression'],,: Sometimes it can feel like takes away the ability to so much as THINK about sex. Here are some ways to cope w…,Sometimes feel like takes away ability much THINK sex Here ways cope w…,"['sometimes', 'feel', 'like', 'takes', 'away', 'ability', 'much', 'think', 'sex', 'here', 'ways', 'cope', 'w']","sometimes,feel,like,take,away,ability,much,think,sex,here,way,cope,w",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
24663,1.238676229496152e+18,Sat Mar 14 04:00:01 +0000 2020,Online Mindfulness Therapy for #Anxiety. Contact me to learn more about online mindfulness therapy for the treatmen… https://t.co/d83DOn7prW,en,"[{'text': 'Anxiety', 'indices': [31, 39]}]",['anxiety'],,Online Mindfulness Therapy for . Contact me to learn more about online mindfulness therapy for the treatmen…,Online Mindfulness Therapy Contact learn online mindfulness therapy treatmen…,"['online', 'mindfulness', 'therapy', 'contact', 'learn', 'online', 'mindfulness', 'therapy', 'treatmen']","online,mindfulness,therapy,contact,learn,online,mindfulness,therapy,treatmen",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
24671,1.2386762556602204e+18,Sat Mar 14 04:00:07 +0000 2020,Let this sink in... #DepressionIsReal #anxiety #depression #suicidalthoughts #bullying https://t.co/Rh4TARxobT,en,"[{'text': 'DepressionIsReal', 'indices': [20, 37]}, {'text': 'anxiety', 'indices': [38, 46]}, {'text': 'depression', 'indices': [47, 58]}, {'text': 'suicidalthoughts', 'indices': [59, 76]}, {'text': 'bullying', 'indices': [77, 86]}]","['depressionisreal', 'anxiety', 'depression', 'suicidalthoughts', 'bullying']",,Let this sink in...,Let sink ...,"['let', 'sink']","let,sink",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,fearclass
24688,1.238676305358418e+18,Sat Mar 14 04:00:19 +0000 2020,"RT @TiffQuante: https://t.co/t0JL3fNbdk

@InsertBlankHere why we need a #BernieForPresident #Epidemic started before #COVID2019  #REVOLUTIO…",en,"[{'text': 'BernieForPresident', 'indices': [72, 91]}, {'text': 'Epidemic', 'indices': [92, 101]}, {'text': 'COVID2019', 'indices': [117, 127]}]","['bernieforpresident', 'epidemic', 'covid2019']",,: why we need a started before …,need started …,"['need', 'started']","need,started",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
21566,1.2386640094795858e+18,Sat Mar 14 03:11:27 +0000 2020,"RT @gorugeen: Anyone with #depression (or anxiety, bipolar, ocd, ptsd .......
)is already an expert at social distancing and self isolation…",en,"[{'text': 'depression', 'indices': [26, 37]}]",['depression'],,": Anyone with (or anxiety, bipolar, ocd, ptsd ....... )is already an eert at social distancing and self isolation…",Anyone anxiety bipolar ocd ptsd ... ... already eert social distancing self isolation…,"['anyone', 'anxiety', 'bipolar', 'ocd', 'ptsd', 'already', 'eert', 'social', 'distancing', 'self', 'isolation']","anyone,anxiety,bipolar,ocd,ptsd,already,eert,social,distancing,self,isolation",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19343,1.238656411627737e+18,Sat Mar 14 02:41:16 +0000 2020,I am fucking anxious for something I don't know if it is really existed 😂  #mania #Anxiety #depression mannn I got… https://t.co/1VFUDNBTq7,en,"[{'text': 'mania', 'indices': [75, 81]}, {'text': 'Anxiety', 'indices': [82, 90]}, {'text': 'depression', 'indices': [91, 102]}]","['mania', 'anxiety', 'depression']",😂,I am fucking anxious for something I don't know if it is really existed mannn I got…,I fucking anxious something I n't know really existed mannn I got…,"['i', 'fucking', 'anxious', 'something', 'i', 'know', 'really', 'existed', 'mannn', 'i', 'got']","i,fucking,anxious,something,i,know,really,existed,mannn,i,got",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,fearclass
19334,1.238656385270911e+18,Sat Mar 14 02:41:10 +0000 2020,RT @anxietyisaliar: What if your anxiety is lying to you?  #anxiety #youranxietyislyingtoyou #TuesdayThoughts #mentalhealth #EndTheStigma #…,en,"[{'text': 'anxiety', 'indices': [59, 67]}, {'text': 'youranxietyislyingtoyou', 'indices': [68, 92]}, {'text': 'TuesdayThoughts', 'indices': [93, 109]}, {'text': 'mentalhealth', 'indices': [110, 123]}, {'text': 'EndTheStigma', 'indices': [124, 137]}]","['anxiety', 'youranxietyislyingtoyou', 'tuesdaythoughts', 'mentalhealth', 'endthestigma']",,: What if your anxiety is lying to you? …,What anxiety lying …,"['what', 'anxiety', 'lying']","what,anxiety,lying",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
13669,1.2386154892254822e+18,Fri Mar 13 23:58:39 +0000 2020,yesssss ;; it was fire I agree thank you 😛😛  ‼️SELLING FULL VIDEO 🥵🥵🥵🥵 https://t.co/u1pp28bjXg,en,[],[],😛😛‼🥵🥵🥵🥵,yesssss ;; it was fire I agree thank you ‼️SELLING FULL VIDEO 🥵🥵🥵🥵,yesssss fire I agree thank ‼️SELLING FULL VIDEO 🥵🥵🥵🥵,"['yesssss', 'fire', 'i', 'agree', 'thank', 'full', 'video']","yes,fire,i,agree,thank,full,video",0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,4,0,4,fearclass
24723,1.2386764227571384e+18,Sat Mar 14 04:00:47 +0000 2020,12 AM Reminder: You are ok. You are safe. Don't panic. #anxiety #calm #panic,en,"[{'text': 'anxiety', 'indices': [55, 63]}, {'text': 'calm', 'indices': [64, 69]}, {'text': 'panic', 'indices': [70, 76]}]","['anxiety', 'calm', 'panic']",,AM Reminder: You are ok. You are safe. Don't panic.,AM Reminder You ok. You safe Do n't panic,"['am', 'reminder', 'you', 'ok', 'you', 'safe', 'do', 'panic']","am,reminder,you,ok,you,safe,do,panic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19316,1.2386563453199892e+18,Sat Mar 14 02:41:00 +0000 2020,"Many musicians have created songs about topics like therapy, #depression, #anxiety and grief. Here are some of the… https://t.co/pLbyfm64yB",en,"[{'text': 'depression', 'indices': [61, 72]}, {'text': 'anxiety', 'indices': [74, 82]}]","['depression', 'anxiety']",,"Many musicians have created songs about topics like therapy, , and grief. Here are some of the…",Many musicians created songs topics like therapy grief Here the…,"['many', 'musicians', 'created', 'songs', 'topics', 'like', 'therapy', 'grief', 'here', 'the']","many,musician,created,song,topic,like,therapy,grief,here,the",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,fearclass
24728,1.2386764493405553e+18,Sat Mar 14 04:00:53 +0000 2020,Online Dating: Overcoming the #Fear Factor https://t.co/EPafA6EF6J #datingsites #onlinedating,en,"[{'text': 'Fear', 'indices': [30, 35]}, {'text': 'datingsites', 'indices': [67, 79]}, {'text': 'onlinedating', 'indices': [80, 93]}]","['fear', 'datingsites', 'onlinedating']",,Online Dating: Overcoming the Factor,Online Dating Overcoming Factor,"['online', 'dating', 'overcoming', 'factor']","online,dating,overcoming,factor",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19306,1.2386563137076306e+18,Sat Mar 14 02:40:52 +0000 2020,"RT @BeckleyResearch: According to modern science, rats do not have a sense of self &amp; are incapable of existential #anxiety. Following this…",en,"[{'text': 'anxiety', 'indices': [118, 126]}]",['anxiety'],,": According to modern science, rats do not have a sense of self &amp; are incapable of existential . Following this…",According modern science rats sense self amp incapable existential Following this…,"['according', 'modern', 'science', 'rats', 'sense', 'self', 'amp', 'incapable', 'existential', 'following', 'this']","according,modern,science,rat,sense,self,amp,incapable,existential,following,this",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
15205,1.2386160818514616e+18,Sat Mar 14 00:01:00 +0000 2020,Check out PoopFrogg's video! #TikTok. This cheered me up hahahaha. #Depression.  #Snail.   Ffs  https://t.co/YbO9H8OZEY,en,"[{'text': 'TikTok', 'indices': [29, 36]}, {'text': 'Depression', 'indices': [67, 78]}, {'text': 'Snail', 'indices': [81, 87]}]","['tiktok', 'depression', 'snail']",,Check out PoopFrogg's video! . This cheered me up hahahaha. . . Ffs,Check PoopFrogg 's video This cheered hahahaha Ffs,"['check', 'poopfrogg', 'video', 'this', 'cheered', 'hahahaha', 'ffs']","check,poopfrogg,video,this,cheered,hahahaha,ffs",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
19230,1.2386560954234716e+18,Sat Mar 14 02:40:00 +0000 2020,#China Spins Tale That the #US #Army Started the #Coronavirus #Epidemic https://t.co/CeyOQuE6i6 #fakenews,en,"[{'text': 'China', 'indices': [0, 6]}, {'text': 'US', 'indices': [27, 30]}, {'text': 'Army', 'indices': [31, 36]}, {'text': 'Coronavirus', 'indices': [49, 61]}, {'text': 'Epidemic', 'indices': [62, 71]}, {'text': 'fakenews', 'indices': [96, 105]}]","['china', 'us', 'army', 'coronavirus', 'epidemic', 'fakenews']",,Spins Tale That the Started the,Spins Tale That Started,"['spins', 'tale', 'that', 'started']","spin,tale,that,started",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
21652,1.2386642976239124e+18,Sat Mar 14 03:12:36 +0000 2020,"RT @CourtneyAgar1: @PetSmart @Banfield Can I come pick one of these babies up? #covigeddon is COMING 😱😷 I coughed twice yesterday, so it’s…",en,"[{'text': 'covigeddon', 'indices': [79, 90]}]",['covigeddon'],😱😷,": Can I come pick one of these babies up? is COMING I coughed twice yesterday, so it’s…",Can I come pick one babies COMING I coughed twice yesterday ’ s…,"['can', 'i', 'come', 'pick', 'one', 'babies', 'coming', 'i', 'coughed', 'twice', 'yesterday', 's']","can,i,come,pick,one,baby,coming,i,coughed,twice,yesterday,s",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
21549,1.2386639712065044e+18,Sat Mar 14 03:11:18 +0000 2020,Anxiety's #YinYang: Live the #Balance &amp; Be at #Peace  https://t.co/Od3trbJuv5 #mentalhealth #healthyplace #anxiety #anxietyrelief,en,"[{'text': 'YinYang', 'indices': [10, 18]}, {'text': 'Balance', 'indices': [29, 37]}, {'text': 'Peace', 'indices': [50, 56]}, {'text': 'mentalhealth', 'indices': [82, 95]}, {'text': 'healthyplace', 'indices': [96, 109]}, {'text': 'anxiety', 'indices': [110, 118]}, {'text': 'anxietyrelief', 'indices': [119, 133]}]","['yinyang', 'balance', 'peace', 'mentalhealth', 'healthyplace', 'anxiety', 'anxietyrelief']",,Anxiety's : Live the &amp; Be at,Anxiety 's Live amp Be,"['anxiety', 'live', 'amp', 'be']","anxiety,live,amp,be",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,fearclass
12558,1.2386150551654646e+18,Fri Mar 13 23:56:56 +0000 2020,"RT @Queendode: Does anyone give a 💩 what a washed up actor has to say about the greatest @POTUS ever?

You will all see. @realDonaldTrump w…",en,[],[],💩,: Does anyone give a what a washed up actor has to say about the greatest ever? You will all see. w…,Does anyone give washed actor say greatest ever You see w…,"['does', 'anyone', 'give', 'washed', 'actor', 'say', 'greatest', 'ever', 'you', 'see', 'w']","doe,anyone,give,washed,actor,say,greatest,ever,you,see,w",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,fearclass
