,id,created_at,text,lang,hashtags,textlist,emoji,clean_text,filter_text,norm_text,lem,excitement,happy,pleasant,surprise,fear,angry,excitement_emoji,happy_emoji,pleasant_emoji,surprise_emoji,fear_emoji,angry_emoji,excitementclass,happyclass,pleasantclass,surpriseclass,fearclass,angryclass,max_value,max_idx
14596,1.2386158545199923e+18,Sat Mar 14 00:00:06 +0000 2020,"Ahaha same, I coughed in my shirt and I instantly felt knives and possibly overheard someone calling CDC 😩😹",en,[],[],😩😹,"Ahaha same, I coughed in my shirt and I instantly felt knives and possibly overheard someone calling CDC",Ahaha I coughed shirt I instantly felt knives possibly overheard someone calling CDC,"['ahaha', 'i', 'coughed', 'shirt', 'i', 'instantly', 'felt', 'knives', 'possibly', 'overheard', 'someone', 'calling', 'cdc']","ahaha,i,coughed,shirt,i,instantly,felt,knife,possibly,overheard,someone,calling,cdc",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
13051,1.238615254952788e+18,Fri Mar 13 23:57:43 +0000 2020,@TWalkingDWorld @JustinThomas97 No fucking way!!? Damn it u dumb beer virus 😭☹️,en,[],[],😭☹,No fucking way!!? Damn it u dumb beer virus ️,No fucking way Damn u dumb beer virus ️,"['no', 'fucking', 'way', 'damn', 'u', 'dumb', 'beer', 'virus']","no,fucking,way,damn,u,dumb,beer,virus",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
14148,1.238615679747711e+18,Fri Mar 13 23:59:25 +0000 2020,BRO WHAT?! 😭😭😭,en,[],[],😭😭😭,BRO WHAT?!,BRO WHAT,"['bro', 'what']","bro,what",0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,surpriseclass
25304,1.2386789921584374e+18,Sat Mar 14 04:10:59 +0000 2020,@_Fidel_Money Tell Virgil write “MASK” on my mask 😭😭😂😂😂,en,[],[],😭😭😂😂😂,Tell Virgil write “MASK” on my mask,Tell Virgil write “ MASK ” mask,"['tell', 'virgil', 'write', 'mask', 'mask']","tell,virgil,write,mask,mask",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
14136,1.2386156748445778e+18,Fri Mar 13 23:59:23 +0000 2020,cancelling hockey got these niggas on the case😭,en,[],[],😭,cancelling hockey got these niggas on the case,cancelling hockey got niggas case,"['cancelling', 'hockey', 'got', 'niggas', 'case']","cancelling,hockey,got,nigga,case",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
24923,1.2386772607665152e+18,Sat Mar 14 04:04:07 +0000 2020,@NiallOfficial listening to still #sad #cry #HeartbreakWeather  https://t.co/GNr4GkPwcH,en,"[{'text': 'sad', 'indices': [34, 38]}, {'text': 'cry', 'indices': [39, 43]}, {'text': 'HeartbreakWeather', 'indices': [44, 62]}]","['sad', 'cry', 'heartbreakweather']",,listening to still,listening still,"['listening', 'still']","listening,still",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
13382,1.238615384753873e+18,Fri Mar 13 23:58:14 +0000 2020,RT @drakejungle: deadass people are starting to just wash their legs in the shower with soap😭,en,[],[],😭,: deadass people are starting to just wash their legs in the shower with soap,deadass people starting wash legs shower soap,"['deadass', 'people', 'starting', 'wash', 'legs', 'shower', 'soap']","deadass,people,starting,wash,leg,shower,soap",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
13560,1.238615449132241e+18,Fri Mar 13 23:58:30 +0000 2020,IM LOGGING OFF CAUSE YALL SICKEN ME 💀😭😂😂😂,en,[],[],💀😭😂😂😂,IM LOGGING OFF CAUSE YALL SICKEN ME,IM LOGGING OFF CAUSE YALL SICKEN ME,"['im', 'logging', 'off', 'cause', 'yall', 'sicken', 'me']","im,logging,off,cause,yall,sicken,me",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
24886,1.238677092155437e+18,Sat Mar 14 04:03:26 +0000 2020,@Demonshe1 I swear look at the mask part😂😭,en,[],[],😂😭,I swear look at the mask part,I swear look mask part,"['i', 'swear', 'look', 'mask', 'part']","i,swear,look,mask,part",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
13574,1.2386154558137754e+18,Fri Mar 13 23:58:31 +0000 2020,https://t.co/1ZoepTHPbL nah bru tf goin on???😭😭😭,en,[],[],😭😭😭,nah bru tf goin on???,nah bru tf goin,"['nah', 'bru', 'tf', 'goin']","nah,bru,tf,goin",0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,surpriseclass
29,1.238598607147643e+18,Fri Mar 13 22:51:34 +0000 2020,"RT @_SJPeace_: My heart can't 😭

This Muslim couple, owners of a corner shop in Scotland, assembled Corona Virus relief packages for the el…",en,[],[],😭,": My heart can't This Muslim couple, owners of a corner shop in Scotland, assembled Corona Virus relief packages for the el…",My heart ca n't This Muslim couple owners corner shop Scotland assembled Corona Virus relief packages el…,"['my', 'heart', 'ca', 'this', 'muslim', 'couple', 'owners', 'corner', 'shop', 'scotland', 'assembled', 'corona', 'virus', 'relief', 'packages', 'el']","my,heart,ca,this,muslim,couple,owner,corner,shop,scotland,assembled,corona,virus,relief,package,el",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
18844,1.2386549371663032e+18,Sat Mar 14 02:35:24 +0000 2020,But now we just started to put the mask on. 😭,en,[],[],😭,But now we just started to put the mask on.,But started put mask,"['but', 'started', 'put', 'mask']","but,started,put,mask",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
25127,1.2386781759719342e+18,Sat Mar 14 04:07:45 +0000 2020,Forgot I had a face mask on and answered my cousin WhatsApp call and scared my damn self 😩😂😭😭,en,[],[],😩😂😭😭,Forgot I had a face mask on and answered my cousin WhatsApp call and scared my damn self,Forgot I face mask answered cousin WhatsApp call scared damn self,"['forgot', 'i', 'face', 'mask', 'answered', 'cousin', 'whatsapp', 'call', 'scared', 'damn', 'self']","forgot,i,face,mask,answered,cousin,whatsapp,call,scared,damn,self",0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,2,0,3,surpriseclass
13592,1.2386154642192343e+18,Fri Mar 13 23:58:33 +0000 2020,the most devastating thing about this corona virus thing is that idk if my concert is gonna get cancelled 😭 I WANNA SEE MY FAVS 😭😭😭,en,[],[],😭😭😭😭,the most devastating thing about this corona virus thing is that idk if my concert is gonna get cancelled I WANNA SEE MY FAVS,devastating thing corona virus thing idk concert gon na get cancelled I WAN NA SEE MY FAVS,"['devastating', 'thing', 'corona', 'virus', 'thing', 'idk', 'concert', 'gon', 'na', 'get', 'cancelled', 'i', 'wan', 'na', 'see', 'my', 'favs']","devastating,thing,corona,virus,thing,idk,concert,gon,na,get,cancelled,i,wan,na,see,my,favs",0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,4,surpriseclass
24809,1.2386768127559434e+18,Sat Mar 14 04:02:20 +0000 2020,why all my moots has a mask on their avi😭 https://t.co/NyCYWZPybn,en,[],[],😭,why all my moots has a mask on their avi,moots mask avi,"['moots', 'mask', 'avi']","moot,mask,avi",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
12747,1.2386151263219016e+18,Fri Mar 13 23:57:13 +0000 2020,I literally only have one day off this cause of this damn corona virus😩,en,[],[],😩,I literally only have one day off this cause of this damn corona virus,I literally one day cause damn corona virus,"['i', 'literally', 'one', 'day', 'cause', 'damn', 'corona', 'virus']","i,literally,one,day,cause,damn,corona,virus",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
24793,1.238676745236013e+18,Sat Mar 14 04:02:04 +0000 2020,@caitrionambalfe Keeping hands safe is as important as a mask 😷 🤧😖🦠🙏🥃,en,[],[],😷🤧😖🦠🙏🥃,Keeping hands safe is as important as a mask 🤧🦠🥃,Keeping hands safe important mask 🤧🦠🥃,"['keeping', 'hands', 'safe', 'important', 'mask']","keeping,hand,safe,important,mask",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,surpriseclass
18869,1.2386549987179028e+18,Sat Mar 14 02:35:39 +0000 2020,Gone too soon Cristiano Ronaldo #rip #COVIDー19 #football #juventus 🦠🦠😭😭😭😭😭😭😭😭,en,"[{'text': 'rip', 'indices': [32, 36]}, {'text': 'COVIDー19', 'indices': [37, 46]}, {'text': 'football', 'indices': [47, 56]}, {'text': 'juventus', 'indices': [57, 66]}]","['rip', 'covidー19', 'football', 'juventus']",🦠🦠😭😭😭😭😭😭😭😭,Gone too soon Cristiano Ronaldo 🦠🦠,Gone soon Cristiano Ronaldo 🦠🦠,"['gone', 'soon', 'cristiano', 'ronaldo']","gone,soon,cristiano,ronaldo",0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,8,0,8,surpriseclass
24713,1.2386763931032207e+18,Sat Mar 14 04:00:40 +0000 2020,Cutie 😭 virtual mask🤦😁 https://t.co/hx4sLjD7HV,en,[],[],😭🤦😁,Cutie virtual mask🤦,Cutie virtual mask🤦,"['cutie', 'virtual', 'mask']","cutie,virtual,mask",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
24685,1.238676298337149e+18,Sat Mar 14 04:00:17 +0000 2020,Windows Hello caught at “Making positive that it is you” #caught #hello #making #positive https://t.co/i6J8Gw1vCW,en,"[{'text': 'caught', 'indices': [57, 64]}, {'text': 'hello', 'indices': [65, 71]}, {'text': 'making', 'indices': [72, 79]}, {'text': 'positive', 'indices': [80, 89]}]","['caught', 'hello', 'making', 'positive']",,Windows Hello caught at “Making positive that it is you”,Windows Hello caught “ Making positive ”,"['windows', 'hello', 'caught', 'making', 'positive']","window,hello,caught,making,positive",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
683,1.2385987384672707e+18,Fri Mar 13 22:52:05 +0000 2020,"RT @HelenTBracken: Brexit loons threw away our EU solidarity with our neighbours 😩
👇
Wouldn’t you rather be facing #coronavirus 🦠 with the…",en,"[{'text': 'coronavirus', 'indices': [115, 127]}]",['coronavirus'],😩👇🦠,: Brexit loons threw away our EU solidarity with our neighbours Wouldn’t you rather be facing 🦠 with the…,Brexit loons threw away EU solidarity neighbours Wouldn ’ rather facing 🦠 the…,"['brexit', 'loons', 'threw', 'away', 'eu', 'solidarity', 'neighbours', 'wouldn', 'rather', 'facing', 'the']","brexit,loon,threw,away,eu,solidarity,neighbour,wouldn,rather,facing,the",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
12588,1.2386150665446523e+18,Fri Mar 13 23:56:58 +0000 2020,I need a corona without the virus.. it’s been a tough week! 😩,en,[],[],😩,I need a corona without the virus.. it’s been a tough week!,I need corona without virus.. ’ tough week,"['i', 'need', 'corona', 'without', 'virus', 'tough', 'week']","i,need,corona,without,virus,tough,week",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
12564,1.2386150577156588e+18,Fri Mar 13 23:56:56 +0000 2020,"RT @Lwazee_: This is so beautiful💞

Imagine not experiencing such because of corona virus😭😭
Yhui😥",en,[],[],💞😭😭😥,: This is so beautiful Imagine not eeriencing such because of corona virus Yhui,This beautiful Imagine eeriencing corona virus Yhui,"['this', 'beautiful', 'imagine', 'eeriencing', 'corona', 'virus', 'yhui']","this,beautiful,imagine,eeriencing,corona,virus,yhui",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
8331,1.2386134390037422e+18,Fri Mar 13 23:50:30 +0000 2020,What does this man need?😩🤦🏽‍♂️,en,[],[],😩🤦🏽♂,What does this man need?🤦‍️,What man need 🤦‍️,"['what', 'man', 'need']","what,man,need",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
2930,1.238611601202262e+18,Fri Mar 13 23:43:12 +0000 2020,RT @raxisback: Who is corona virus and why is she spreading😭😭 close your legs sis not all boys want you like that 😬✋🏾,en,[],[],😭😭😬✋🏾,: Who is corona virus and why is she spreading close your legs sis not all boys want you like that,Who corona virus spreading close legs sis boys want like,"['who', 'corona', 'virus', 'spreading', 'close', 'legs', 'sis', 'boys', 'want', 'like']","who,corona,virus,spreading,close,leg,si,boy,want,like",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
13340,1.2386153682871132e+18,Fri Mar 13 23:58:10 +0000 2020,dude’ I’m saying 😭,en,[],[],😭,dude’ I’m saying,dude ’ I ’ saying,"['dude', 'i', 'saying']","dude,i,saying",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
7698,1.2386132040722678e+18,Fri Mar 13 23:49:34 +0000 2020,RT @dade_mumaw: “Yo...this virus is crazy. But the only thing I’m sick about is not getting to know you more. Hope you’re staying safe. 😞”-…,en,[],[],😞,: “Yo...this virus is crazy. But the only thing I’m sick about is not getting to know you more. Hope you’re staying safe. ”-…,“ Yo ... virus crazy But thing I ’ sick getting know Hope ’ staying safe ” -…,"['yo', 'virus', 'crazy', 'but', 'thing', 'i', 'sick', 'getting', 'know', 'hope', 'staying', 'safe']","yo,virus,crazy,but,thing,i,sick,getting,know,hope,staying,safe",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
2442,1.238611459157799e+18,Fri Mar 13 23:42:38 +0000 2020,"#Positive #perspective 
Chatting with @GPittmanRR @SCTCconsultants: Look for the #SilverLining #good #opportunity t… https://t.co/gSrKllOsIx",en,"[{'text': 'Positive', 'indices': [0, 9]}, {'text': 'perspective', 'indices': [10, 22]}, {'text': 'SilverLining', 'indices': [81, 94]}, {'text': 'good', 'indices': [95, 100]}, {'text': 'opportunity', 'indices': [101, 113]}]","['positive', 'perspective', 'silverlining', 'good', 'opportunity']",,Chatting with : Look for the t…,Chatting Look t…,"['chatting', 'look', 't']","chatting,look,t",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
18190,1.2386322996059587e+18,Sat Mar 14 01:05:27 +0000 2020,I’m so mad these folks thought I had corona virus at Cicis 😂😭😭 bitch can’t even wear a mask when I just got off wor… https://t.co/v1fAIcgTrb,en,[],[],😂😭😭,I’m so mad these folks thought I had corona virus at Cicis bitch can’t even wear a mask when I just got off wor…,I ’ mad folks thought I corona virus Cicis bitch ’ even wear mask I got wor…,"['i', 'mad', 'folks', 'thought', 'i', 'corona', 'virus', 'cicis', 'bitch', 'even', 'wear', 'mask', 'i', 'got', 'wor']","i,mad,folk,thought,i,corona,virus,cicis,bitch,even,wear,mask,i,got,wor",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,surpriseclass
25661,1.238680598190928e+18,Sat Mar 14 04:17:22 +0000 2020,@JohnPirate5 @alx @realDonaldTrump But I dont eat shit...obviously you do #Sad,en,"[{'text': 'Sad', 'indices': [74, 78]}]",['sad'],,But I dont eat shit...obviously you do,But I dont eat shit ... obviously,"['but', 'i', 'do', 'nt', 'eat', 'shit', 'obviously']","but,i,do,nt,eat,shit,obviously",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
13507,1.2386154310296904e+18,Fri Mar 13 23:58:25 +0000 2020,- The corona virus better stop before summer bc me and my gf got shit to do 😭,en,[],[],😭,- The corona virus better stop before summer bc me and my gf got shit to do,The corona virus better stop summer bc gf got shit,"['the', 'corona', 'virus', 'better', 'stop', 'summer', 'bc', 'gf', 'got', 'shit']","the,corona,virus,better,stop,summer,bc,gf,got,shit",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
13410,1.2386153929368166e+18,Fri Mar 13 23:58:16 +0000 2020,"I am waiting to see if both of my parents test positive for COVID 19. They are in their 70s😭
I am in  isolation mys… https://t.co/5UaXDczlUG",en,[],[],😭,I am waiting to see if both of my parents test positive for COVID . They are in their s I am in isolation mys…,I waiting see parents test positive COVID They I isolation mys…,"['i', 'waiting', 'see', 'parents', 'test', 'positive', 'covid', 'they', 'i', 'isolation', 'mys']","i,waiting,see,parent,test,positive,covid,they,i,isolation,mys",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
18672,1.2386370447437578e+18,Sat Mar 14 01:24:18 +0000 2020,"RT @jill_magnussen: There is a #pandemic of #panic at the moment. Let’s start a #positive pandemic 🙌🏻💖
@loveGoldenHeart @pkamla1 @gerrinnes…",en,"[{'text': 'pandemic', 'indices': [31, 40]}, {'text': 'panic', 'indices': [44, 50]}, {'text': 'positive', 'indices': [80, 89]}]","['pandemic', 'panic', 'positive']",🙌🏻💖,: There is a of at the moment. Let’s start a pandemic …,There moment Let ’ start pandemic …,"['there', 'moment', 'let', 'start', 'pandemic']","there,moment,let,start,pandemic",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
12862,1.2386151835026596e+18,Fri Mar 13 23:57:26 +0000 2020,No work for a month due to the virus!  Schools will be closed😟,en,[],[],😟,No work for a month due to the virus! Schools will be closed,No work month due virus Schools closed,"['no', 'work', 'month', 'due', 'virus', 'schools', 'closed']","no,work,month,due,virus,school,closed",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
18682,1.2386545492184637e+18,Sat Mar 14 02:33:52 +0000 2020,The cutest but are they in mask ?😭,en,[],[],😭,The cutest but are they in mask ?,The cutest mask,"['the', 'cutest', 'mask']","the,cutest,mask",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
25091,1.238678025694253e+18,Sat Mar 14 04:07:09 +0000 2020,I wish my pfp had a mask😭,en,[],[],😭,I wish my pfp had a mask,I wish pfp mask,"['i', 'wish', 'pfp', 'mask']","i,wish,pfp,mask",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
28000,1.238690467773952e+18,Sat Mar 14 04:56:35 +0000 2020,RT @graceeeeeeeeey: I demand a #handsometigers casts guesting in #knowingbrothers 😭😭😭 #JOY 💚,en,"[{'text': 'handsometigers', 'indices': [31, 46]}, {'text': 'knowingbrothers', 'indices': [65, 81]}, {'text': 'JOY', 'indices': [86, 90]}]","['handsometigers', 'knowingbrothers', 'joy']",😭😭😭💚,: I demand a casts guesting in,I demand casts guesting,"['i', 'demand', 'casts', 'guesting']","i,demand,cast,guesting",0,1,0,0,0,0,0,1,0,3,3,0,0,2,0,3,3,0,3,surpriseclass
7839,1.238613258560516e+18,Fri Mar 13 23:49:47 +0000 2020,"Text Codvid19 to short code 55816 to check if u have Corona virus 😩😷🔫
MTN users only 🚶🔫",en,[],[],😩😷🔫🚶🔫,Text Codvid19 to short code to check if u have Corona virus MTN users only,Text Codvid19 short code check u Corona virus MTN users,"['text', 'short', 'code', 'check', 'u', 'corona', 'virus', 'mtn', 'users']","text,short,code,check,u,corona,virus,mtn,user",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
13430,1.23861539848183e+18,Fri Mar 13 23:58:18 +0000 2020,CoY has me emo 😭😭😭take care of each other y'all,en,[],[],😭😭😭,CoY has me emo take care of each other y'all,CoY emo take care y'all,"['coy', 'emo', 'take', 'care', 'all']","coy,emo,take,care,all",0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,surpriseclass
24998,1.2386776075597824e+18,Sat Mar 14 04:05:29 +0000 2020,"I pray to God that the virus will end
#coronapocalypse #BeeandPuppycat #cartoon #sad https://t.co/kROA3QsxiR",en,"[{'text': 'coronapocalypse', 'indices': [38, 54]}, {'text': 'BeeandPuppycat', 'indices': [55, 70]}, {'text': 'cartoon', 'indices': [71, 79]}, {'text': 'sad', 'indices': [80, 84]}]","['coronapocalypse', 'beeandpuppycat', 'cartoon', 'sad']",,I pray to God that the virus will end,I pray God virus end,"['i', 'pray', 'god', 'virus', 'end']","i,pray,god,virus,end",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
13436,1.238615401849856e+18,Fri Mar 13 23:58:18 +0000 2020,@heyits_sophie It’s just people arguing all the time and this virus I need a break 😭,en,[],[],😭,It’s just people arguing all the time and this virus I need a break,It ’ people arguing time virus I need break,"['it', 'people', 'arguing', 'time', 'virus', 'i', 'need', 'break']","it,people,arguing,time,virus,i,need,break",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
13508,1.238615430131888e+18,Fri Mar 13 23:58:25 +0000 2020,"Weekly Update👀#RIP💔53,947 #Horses shipped🤬from U.S. 2 Mexico in 2019 4 Slaughter &amp; 8,129 Horses already sent this y… https://t.co/BkQ2WdA4HK",en,"[{'text': 'RIP', 'indices': [14, 18]}, {'text': 'Horses', 'indices': [26, 33]}]","['rip', 'horses']",👀💔🤬,"Weekly Update,947 shipped🤬from U.S. Mexico in Slaughter &amp; ,129 Horses already sent this y…","Weekly Update,947 shipped🤬from U.S. Mexico Slaughter amp ,129 Horses already sent y…","['weekly', 'shipped', 'from', 'mexico', 'slaughter', 'amp', '129', 'horses', 'already', 'sent', 'y']","weekly,shipped,from,mexico,slaughter,amp,129,horse,already,sent,y",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,surpriseclass
13392,1.238615385936728e+18,Fri Mar 13 23:58:15 +0000 2020,RIP. He’s finished 😭😂,en,[],[],😭😂,RIP. He’s finished,RIP He ’ finished,"['rip', 'he', 'finished']","rip,he,finished",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
12812,1.2386151592471757e+18,Fri Mar 13 23:57:20 +0000 2020,LIKE WHY YALL GOTTA CANCEL SCHOOL YALL DOING TOO MUCH😭,en,[],[],😭,LIKE WHY YALL GOTTA CANCEL SCHOOL YALL DOING TOO MUCH,LIKE WHY YALL GOT TA CANCEL SCHOOL YALL DOING TOO MUCH,"['like', 'why', 'yall', 'got', 'ta', 'cancel', 'school', 'yall', 'doing', 'too', 'much']","like,why,yall,got,ta,cancel,school,yall,doing,too,much",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
28011,1.2386905426760335e+18,Sat Mar 14 04:56:53 +0000 2020,My mom just said we finna be wearing mask at my sisters quince 😭💀,en,[],[],😭💀,My mom just said we finna be wearing mask at my sisters quince,My mom said finna wearing mask sisters quince,"['my', 'mom', 'said', 'finna', 'wearing', 'mask', 'sisters', 'quince']","my,mom,said,finna,wearing,mask,sister,quince",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
12801,1.238615154784383e+18,Fri Mar 13 23:57:19 +0000 2020,chile barbz attacking doja again. y’all going out #sad,en,"[{'text': 'sad', 'indices': [50, 54]}]",['sad'],,chile barbz attacking doja again. y’all going out,chile barbz attacking doja ’ going,"['chile', 'barbz', 'attacking', 'doja', 'going']","chile,barbz,attacking,doja,going",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,surpriseclass
592,1.2385987182086308e+18,Fri Mar 13 22:52:01 +0000 2020,Ctfu that corona virus song kinda slap🥴😭,en,[],[],🥴😭,Ctfu that corona virus song kinda slap🥴,Ctfu corona virus song kinda slap🥴,"['ctfu', 'corona', 'virus', 'song', 'kinda', 'slap']","ctfu,corona,virus,song,kinda,slap",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
2006,1.23860141487369e+18,Fri Mar 13 23:02:44 +0000 2020,Whewww when y’all catch his ass give him 10 😭,en,[],[],😭,Whewww when y’all catch his ass give him,Whewww ’ catch ass give,"['whewww', 'catch', 'ass', 'give']","whewww,catch,as,give",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
24973,1.238677517919191e+18,Sat Mar 14 04:05:08 +0000 2020,😭 one of my fav gypsy songs,en,[],[],😭,one of my fav gypsy songs,one fav gypsy songs,"['one', 'fav', 'gypsy', 'songs']","one,fav,gypsy,song",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
2001,1.23860141351467e+18,Fri Mar 13 23:02:43 +0000 2020,Hold the fuck up who the fuck is out here asking Rudy fuckin gobert for a fuckin autograph 😭,en,[],[],😭,Hold the fuck up who the fuck is out here asking Rudy fuckin gobert for a fuckin autograph,Hold fuck fuck asking Rudy fuckin gobert fuckin autograph,"['hold', 'fuck', 'fuck', 'asking', 'rudy', 'fuckin', 'gobert', 'fuckin', 'autograph']","hold,fuck,fuck,asking,rudy,fuckin,gobert,fuckin,autograph",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
7890,1.2386132751238144e+18,Fri Mar 13 23:49:51 +0000 2020,Bc 97% ain’t 100 😭 i wanna perfect score mf,en,[],[],😭,Bc % ain’t i wanna perfect score mf,Bc ’ wan na perfect score mf,"['bc', 'wan', 'na', 'perfect', 'score', 'mf']","bc,wan,na,perfect,score,mf",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
13500,1.2386154272587817e+18,Fri Mar 13 23:58:24 +0000 2020,RT @acapun00: imagine if dajjal comes out rn with the cure to the corona virus and many will fall for it😭 ya Allah keep us away from it ami…,en,[],[],😭,: imagine if dajjal comes out rn with the cure to the corona virus and many will fall for it ya Allah keep us away from it ami…,imagine dajjal comes rn cure corona virus many fall ya Allah keep us away ami…,"['imagine', 'dajjal', 'comes', 'rn', 'cure', 'corona', 'virus', 'many', 'fall', 'ya', 'allah', 'keep', 'us', 'away', 'ami']","imagine,dajjal,come,rn,cure,corona,virus,many,fall,ya,allah,keep,u,away,ami",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
2622,1.238611509162455e+18,Fri Mar 13 23:42:50 +0000 2020,"@nytimes Because Trump and his GOP ilk think Americans are ""more"" immune (🤯) to the virus than ""foreigners"", and th… https://t.co/9zgunUUOKe",en,[],[],🤯,"Because Trump and his GOP ilk think Americans are ""more"" immune (🤯) to the virus than ""foreigners"", and th…",Because Trump GOP ilk think Americans `` '' immune 🤯 virus `` foreigners '' th…,"['because', 'trump', 'gop', 'ilk', 'think', 'americans', 'immune', 'virus', 'foreigners', 'th']","because,trump,gop,ilk,think,american,immune,virus,foreigner,th",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
18737,1.2386546801939988e+18,Sat Mar 14 02:34:23 +0000 2020,RT @awseok: when hobi takes his mask off and his cheeks says hi🥺💔 https://t.co/siVe3u3pyN,en,[],[],🥺💔,: when hobi takes his mask off and his cheeks says hi🥺,hobi takes mask cheeks says hi🥺,"['hobi', 'takes', 'mask', 'cheeks', 'says', 'hi']","hobi,take,mask,cheek,say,hi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,surpriseclass
2960,1.2386116096536576e+18,Fri Mar 13 23:43:14 +0000 2020,omg the 99 is going to be closed😭,en,[],[],😭,omg the is going to be closed,omg going closed,"['omg', 'going', 'closed']","omg,going,closed",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
18884,1.2386550679363092e+18,Sat Mar 14 02:35:55 +0000 2020,@oxsandraa Make sure your mask matches your boots 😂😭,en,[],[],😂😭,Make sure your mask matches your boots,Make sure mask matches boots,"['make', 'sure', 'mask', 'matches', 'boots']","make,sure,mask,match,boot",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,surpriseclass
