,id,created_at,text,lang,hashtags,textlist,emoji,clean_text,filter_text,norm_text,lem,excitement,happy,pleasant,surprise,fear,angry,excitement_emoji,happy_emoji,pleasant_emoji,surprise_emoji,fear_emoji,angry_emoji,excitementclass,happyclass,pleasantclass,surpriseclass,fearclass,angryclass,max_value,max_idx
9843,1.2386140131829596e+18,Fri Mar 13 23:52:47 +0000 2020,reminder that we basically traded away the best player of the 2011 draft for what amounted to jack johnson 👍,en,[],[],👍,reminder that we basically traded away the best player of the draft for what amounted to jack johnson,reminder basically traded away best player draft amounted jack johnson,"['reminder', 'basically', 'traded', 'away', 'best', 'player', 'draft', 'amounted', 'jack', 'johnson']","reminder,basically,traded,away,best,player,draft,amounted,jack,johnson",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
9847,1.238614014210564e+18,Fri Mar 13 23:52:47 +0000 2020,"@realDonaldTrump Thank You Mr Trump……🙏❤️🙏👍You respond quickly, the first to evacuate and close the Chinese &amp; Europe… https://t.co/BGElfEQlHK",en,[],[],🙏❤🙏👍,"Thank You Mr Trump……️You respond quickly, the first to evacuate and close the Chinese &amp; Europe…",Thank You Mr Trump……️You respond quickly first evacuate close Chinese amp Europe…,"['thank', 'you', 'mr', 'trump', 'respond', 'quickly', 'first', 'evacuate', 'close', 'chinese', 'amp', 'europe']","thank,you,mr,trump,respond,quickly,first,evacuate,close,chinese,amp,europe",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
16582,1.2386166444879708e+18,Sat Mar 14 00:03:15 +0000 2020,"Just finished mowing my lawn. Life goes on, virus or not 👍",en,[],[],👍,"Just finished mowing my lawn. Life goes on, virus or not",Just finished mowing lawn Life goes virus,"['just', 'finished', 'mowing', 'lawn', 'life', 'goes', 'virus']","just,finished,mowing,lawn,life,go,virus",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
14711,1.2386159003890278e+18,Sat Mar 14 00:00:17 +0000 2020,"Every foot deserves to try Toesocks. 👍
#ToesocksOrNoSocks #TryToesocksToday #FindYourInjinji

Find them here:… https://t.co/WLFaQUe7R1",en,"[{'text': 'ToesocksOrNoSocks', 'indices': [39, 57]}, {'text': 'TryToesocksToday', 'indices': [58, 75]}, {'text': 'FindYourInjinji', 'indices': [76, 92]}]","['toesocksornosocks', 'trytoesockstoday', 'findyourinjinji']",👍,Every foot deserves to try Toesocks. Find them here:…,Every foot deserves try Toesocks Find …,"['every', 'foot', 'deserves', 'try', 'toesocks', 'find']","every,foot,deserves,try,toesocks,find",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
16641,1.2386166724050575e+18,Sat Mar 14 00:03:21 +0000 2020,@DanielPCarter @slipknot Got it recording 👍,en,[],[],👍,Got it recording,Got recording,"['got', 'recording']","got,recording",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11733,1.2386147229053542e+18,Fri Mar 13 23:55:36 +0000 2020,@AndyMcCrimmon @JBLuvsCeltic @RJMcL @Barcabhoy1 @AMcKellar89 lol. Thought so! 👍,en,[],[],👍,lol. Thought so!,lol Thought,"['lol', 'thought']","lol,thought",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
14594,1.2386158542517412e+18,Sat Mar 14 00:00:06 +0000 2020,"RT @kavin_kavirajan: Getha vazhanum Jaikanum 💥 
Evlo kastam vanthalum Thandi Nikurathu thani Gethu 👍👍
#Lift Ur life like our @Kavin_m_0431…",en,"[{'text': 'Lift', 'indices': [102, 107]}]",['lift'],💥👍👍,: Getha vazhanum Jaikanum Evlo kastam vanthalum Thandi Nikurathu thani Gethu Ur life like our …,Getha vazhanum Jaikanum Evlo kastam vanthalum Thandi Nikurathu thani Gethu Ur life like …,"['getha', 'vazhanum', 'jaikanum', 'evlo', 'kastam', 'vanthalum', 'thandi', 'nikurathu', 'thani', 'gethu', 'ur', 'life', 'like']","getha,vazhanum,jaikanum,evlo,kastam,vanthalum,thandi,nikurathu,thani,gethu,ur,life,like",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,pleasantclass
14585,1.238615850279555e+18,Sat Mar 14 00:00:05 +0000 2020,@Mr_Poopbreath @linda_garris @PrisonPlanet Divide and rule 👍,en,[],[],👍,Divide and rule,Divide rule,"['divide', 'rule']","divide,rule",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11816,1.2386147560068014e+18,Fri Mar 13 23:55:44 +0000 2020,"Heyyyyyy here's a thought! 👍
🇺🇸#TRUMP2020🇺🇸",en,"[{'text': 'TRUMP2020', 'indices': [31, 41]}]",['trump2020'],👍🇺🇸🇺🇸,Heyyyyyy here's a thought! 🇺🇸🇺🇸,Heyyyyyy 's thought 🇺🇸🇺🇸,"['heyyyyyy', 'thought']","heyyyyyy,thought",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
16939,1.2386167896149852e+18,Sat Mar 14 00:03:49 +0000 2020,Alright who's got the Lyme? [PC] [SSC] https://t.co/NANhq3GA4r @twitch #live #like #follow #streamer #content #gamer #gaming,en,"[{'text': 'live', 'indices': [71, 76]}, {'text': 'like', 'indices': [77, 82]}, {'text': 'follow', 'indices': [83, 90]}, {'text': 'streamer', 'indices': [91, 100]}, {'text': 'content', 'indices': [101, 109]}, {'text': 'gamer', 'indices': [110, 116]}, {'text': 'gaming', 'indices': [117, 124]}]","['live', 'like', 'follow', 'streamer', 'content', 'gamer', 'gaming']",,Alright who's got the Lyme? [PC] [SSC],Alright 's got Lyme PC SSC,"['alright', 'got', 'lyme', 'pc', 'ssc']","alright,got,lyme,pc,ssc",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
11580,1.238614668018479e+18,Fri Mar 13 23:55:23 +0000 2020,"RT @johnsundell: Apple just announced that WWDC 2020 will be an online event, featuring a keynote and sessions 👍

WWDC by Sundell will also…",en,[],[],👍,": Apple just announced that WWDC will be an online event, featuring a keynote and sessions WWDC by Sundell will also…",Apple announced WWDC online event featuring keynote sessions WWDC Sundell also…,"['apple', 'announced', 'wwdc', 'online', 'event', 'featuring', 'keynote', 'sessions', 'wwdc', 'sundell', 'also']","apple,announced,wwdc,online,event,featuring,keynote,session,wwdc,sundell,also",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
14529,1.238615829656322e+18,Sat Mar 14 00:00:00 +0000 2020,@_Nibb_ @em_cud A very good band too 👍,en,[],[],👍,A very good band too,A good band,"['a', 'good', 'band']","a,good,band",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
16934,1.238616786951639e+18,Sat Mar 14 00:03:49 +0000 2020,LUV vs. the World🤚 nah Coronavirus vs. the World 👍,en,[],[],🤚👍,LUV vs. the World🤚 nah Coronavirus vs. the World,LUV vs. World🤚 nah Coronavirus vs. World,"['luv', 'world', 'nah', 'coronavirus', 'world']","luv,world,nah,coronavirus,world",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11605,1.2386146779046748e+18,Fri Mar 13 23:55:26 +0000 2020,@parallelocam I found mine at Harris Teeter 👍,en,[],[],👍,I found mine at Harris Teeter,I found mine Harris Teeter,"['i', 'found', 'mine', 'harris', 'teeter']","i,found,mine,harris,teeter",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11792,1.2386147446402253e+18,Fri Mar 13 23:55:42 +0000 2020,@hexmoor_69 NEVER 👍,en,[],[],👍,NEVER,NEVER,['never'],never,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
10068,1.2386140968843223e+18,Fri Mar 13 23:53:07 +0000 2020,"Good morning yeorobun 💘❤💓💕💖💗💝💞❣️

May your weekend be filled with positive thoughts, kind peoples, and happy moment… https://t.co/JYM0d87cSH",en,[],[],💘❤💓💕💖💗💝💞❣,"Good morning yeorobun ️ May your weekend be filled with positive thoughts, kind peoples, and happy moment…",Good morning yeorobun ️ May weekend filled positive thoughts kind peoples happy moment…,"['good', 'morning', 'yeorobun', 'may', 'weekend', 'filled', 'positive', 'thoughts', 'kind', 'peoples', 'happy', 'moment']","good,morning,yeorobun,may,weekend,filled,positive,thought,kind,people,happy,moment",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,pleasantclass
9543,1.2386138919634084e+18,Fri Mar 13 23:52:18 +0000 2020,@BarnesLawLtdLLP These cases happen far to often... Keep up the good work 👍,en,[],[],👍,These cases happen far to often... Keep up the good work,These cases happen far often ... Keep good work,"['these', 'cases', 'happen', 'far', 'often', 'keep', 'good', 'work']","these,case,happen,far,often,keep,good,work",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
9557,1.2386138956836782e+18,Fri Mar 13 23:52:19 +0000 2020,"Nikki Bella. 
Ft Tight White Pants. 👍 https://t.co/6bYFPZvlD2",en,[],[],👍,Nikki Bella. Ft Tight White Pants.,Nikki Bella Ft Tight White Pants,"['nikki', 'bella', 'ft', 'tight', 'white', 'pants']","nikki,bella,ft,tight,white,pant",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
16893,1.2386167727372083e+18,Sat Mar 14 00:03:45 +0000 2020,RT @amomcnally: This thread is a perfect (&amp; hilarious) representation of what it is to be Irish &amp; either dead or dealing with death! 👏😂 htt…,en,[],[],👏😂,: This thread is a perfect (&amp; hilarious) representation of what it is to be Irish &amp; either dead or dealing with death! htt…,This thread perfect amp hilarious representation Irish amp either dead dealing death htt…,"['this', 'thread', 'perfect', 'amp', 'hilarious', 'representation', 'irish', 'amp', 'either', 'dead', 'dealing', 'death', 'htt']","this,thread,perfect,amp,hilarious,representation,irish,amp,either,dead,dealing,death,htt",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11608,1.2386146800898294e+18,Fri Mar 13 23:55:26 +0000 2020,@DoonansNDragons Hope you're stayin safe Joel 👍,en,[],[],👍,Hope you're stayin safe Joel,Hope 're stayin safe Joel,"['hope', 'stayin', 'safe', 'joel']","hope,stayin,safe,joel",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
16373,1.2386165549603348e+18,Sat Mar 14 00:02:53 +0000 2020,"@JennieGow Yes, moved to Perth last November, and totally love it 👍 thought about tickets to this years Aus GP....",en,[],[],👍,"Yes, moved to Perth last November, and totally love it thought about tickets to this years Aus GP....",Yes moved Perth last November totally love thought tickets years Aus GP ...,"['yes', 'moved', 'perth', 'last', 'november', 'totally', 'love', 'thought', 'tickets', 'years', 'aus', 'gp']","yes,moved,perth,last,november,totally,love,thought,ticket,year,au,gp",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11768,1.2386147357314253e+18,Fri Mar 13 23:55:40 +0000 2020,@JohnnieGuilbert @RobbyEpicsauce Love the jacket 👍,en,[],[],👍,Love the jacket,Love jacket,"['love', 'jacket']","love,jacket",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
10058,1.2386140934784983e+18,Fri Mar 13 23:53:06 +0000 2020,@CalvaryChurchCo We came to the same conclusion over at Hillside Community Church in Golden. 👍 ♥️,en,[],[],👍♥,We came to the same conclusion over at Hillside Community Church in Golden. ️,We came conclusion Hillside Community Church Golden ️,"['we', 'came', 'conclusion', 'hillside', 'community', 'church', 'golden']","we,came,conclusion,hillside,community,church,golden",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
14566,1.2386158420756726e+18,Sat Mar 14 00:00:03 +0000 2020,God help you for spreading FACT 👍,en,[],[],👍,God help you for spreading FACT,God help spreading FACT,"['god', 'help', 'spreading', 'fact']","god,help,spreading,fact",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
9618,1.2386139212016558e+18,Fri Mar 13 23:52:25 +0000 2020,"@pixeparalegal @JonathanTurley Oh well, since you're a former Oregonian and all. 👍",en,[],[],👍,"Oh well, since you're a former Oregonian and all.",Oh well since 're former Oregonian,"['oh', 'well', 'since', 'former', 'oregonian']","oh,well,since,former,oregonian",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
168,1.238598628647809e+18,Fri Mar 13 22:51:39 +0000 2020,"@BraveAdapt Here’s your free face mask, stay safe out there👍 https://t.co/K0b6QjqOBi",en,[],[],👍,"Here’s your free face mask, stay safe out there",Here ’ free face mask stay safe,"['here', 'free', 'face', 'mask', 'stay', 'safe']","here,free,face,mask,stay,safe",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
14569,1.2386158427467735e+18,Sat Mar 14 00:00:03 +0000 2020,"With anti-Semitism on the rise, Germany plans an online platform to report it - https://t.co/fGgwcglQvE #content https://t.co/3Mo1ieXsWC",en,"[{'text': 'content', 'indices': [104, 112]}]",['content'],,"With anti-Semitism on the rise, Germany plans an online platform to report it -",With anti-Semitism rise Germany plans online platform report,"['with', 'anti', 'semitism', 'rise', 'germany', 'plans', 'online', 'platform', 'report']","with,anti,semitism,rise,germany,plan,online,platform,report",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
16809,1.2386167368675082e+18,Sat Mar 14 00:03:37 +0000 2020,@mariebudgie1 👏👏👏👏👏👏 Well done Marie. 👍,en,[],[],👏👏👏👏👏👏👍,Well done Marie.,Well done Marie,"['well', 'done', 'marie']","well,done,marie",0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,7,pleasantclass
10012,1.2386140800609649e+18,Fri Mar 13 23:53:03 +0000 2020,"RT @asherdash_13: Let's play some games. Cause they haven't shut down the internet yet. 😜

Virus free zone: https://t.co/F7FewnEzs4 https:/…",en,[],[],😜,: Let's play some games. Cause they haven't shut down the internet yet. Virus free zone: https:/…,Let 's play games Cause n't shut internet yet Virus free zone https /…,"['let', 'play', 'games', 'cause', 'shut', 'internet', 'yet', 'virus', 'free', 'zone', 'https']","let,play,game,cause,shut,internet,yet,virus,free,zone,http",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11467,1.2386146178380308e+18,Fri Mar 13 23:55:11 +0000 2020,RT @PS0TL: Nice hypocrisy 👍 https://t.co/p1gsWMcKSg,en,[],[],👍,: Nice hypocrisy,Nice hypocrisy,"['nice', 'hypocrisy']","nice,hypocrisy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
12601,1.2386150740438835e+18,Fri Mar 13 23:57:00 +0000 2020,@JennaGuillaume Earrings 👍 but that lip colour is super! Suits you perfectly!,en,[],[],👍,Earrings but that lip colour is super! Suits you perfectly!,Earrings lip colour super Suits perfectly,"['earrings', 'lip', 'colour', 'super', 'suits', 'perfectly']","earring,lip,colour,super,suit,perfectly",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11455,1.238614613895385e+18,Fri Mar 13 23:55:10 +0000 2020,@IamAdamLFC Getting alot of shit for this cause video was 2011 so I hear but video was intended to be a joke about madness right now 👍,en,[],[],👍,Getting alot of shit for this cause video was so I hear but video was intended to be a joke about madness right now,Getting alot shit cause video I hear video intended joke madness right,"['getting', 'alot', 'shit', 'cause', 'video', 'i', 'hear', 'video', 'intended', 'joke', 'madness', 'right']","getting,alot,shit,cause,video,i,hear,video,intended,joke,madness,right",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
17238,1.2386168996694303e+18,Sat Mar 14 00:04:15 +0000 2020,@KarenFaz @NorthwichVicsFC @Colne_FC I’d rather tackle the virus than go to Ikea. Hope this helps...👍,en,[],[],👍,I’d rather tackle the virus than go to Ikea. Hope this helps...,I ’ rather tackle virus go Ikea Hope helps ...,"['i', 'rather', 'tackle', 'virus', 'go', 'ikea', 'hope', 'helps']","i,rather,tackle,virus,go,ikea,hope,help",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
13741,1.2386155199740805e+18,Fri Mar 13 23:58:46 +0000 2020,@rexthetvterrier Love that picture with the glasses 🤓 nice 👍,en,[],[],🤓👍,Love that picture with the glasses 🤓 nice,Love picture glasses 🤓 nice,"['love', 'picture', 'glasses', 'nice']","love,picture,glass,nice",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
8882,1.2386136488824996e+18,Fri Mar 13 23:51:20 +0000 2020,@JonathanWood3 @NPLShow Listened to it an hour ago 👍,en,[],[],👍,Listened to it an hour ago,Listened hour ago,"['listened', 'hour', 'ago']","listened,hour,ago",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
8898,1.2386136529761608e+18,Fri Mar 13 23:51:21 +0000 2020,"@Guv999 👍 I am chilled.  I don’t care for daily fluctuations as I think in years. 
Trying to see your thought patte… https://t.co/xKsJbvQbAN",en,[],[],👍,I am chilled. I don’t care for daily fluctuations as I think in years. Trying to see your thought patte…,I chilled I ’ care daily fluctuations I think years Trying see thought patte…,"['i', 'chilled', 'i', 'care', 'daily', 'fluctuations', 'i', 'think', 'years', 'trying', 'see', 'thought', 'patte']","i,chilled,i,care,daily,fluctuation,i,think,year,trying,see,thought,patte",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
13753,1.2386155249694147e+18,Fri Mar 13 23:58:48 +0000 2020,"What an incredible festival that was.

Just taking it all in now. Jeez.

So close, yet so far.

Profitable week though 👍",en,[],[],👍,"What an incredible festival that was. Just taking it all in now. Jeez. So close, yet so far. Profitable week though",What incredible festival Just taking Jeez So close yet far Profitable week though,"['what', 'incredible', 'festival', 'just', 'taking', 'jeez', 'so', 'close', 'yet', 'far', 'profitable', 'week', 'though']","what,incredible,festival,just,taking,jeez,so,close,yet,far,profitable,week,though",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
12522,1.238615037784273e+18,Fri Mar 13 23:56:52 +0000 2020,"Jinx of all times if Trump gets infected with a Chinese virus,  named after  a Mexican beer..... 🤪😜😂
#Corona #Chinese  #Mexico #Trump #jinx",en,"[{'text': 'Corona', 'indices': [101, 108]}, {'text': 'Chinese', 'indices': [109, 117]}, {'text': 'Mexico', 'indices': [119, 126]}, {'text': 'Trump', 'indices': [127, 133]}, {'text': 'jinx', 'indices': [134, 139]}]","['corona', 'chinese', 'mexico', 'trump', 'jinx']",🤪😜😂,"Jinx of all times if Trump gets infected with a Chinese virus, named after a Mexican beer..... 🤪",Jinx times Trump gets infected Chinese virus named Mexican beer ... .. 🤪,"['jinx', 'times', 'trump', 'gets', 'infected', 'chinese', 'virus', 'named', 'mexican', 'beer']","jinx,time,trump,get,infected,chinese,virus,named,mexican,beer",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
15106,1.2386160490183844e+18,Sat Mar 14 00:00:53 +0000 2020,@NicholsUprising Wonderful 👍,en,[],[],👍,Wonderful,Wonderful,['wonderful'],wonderful,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
15909,1.238616353927553e+18,Sat Mar 14 00:02:05 +0000 2020,@sfcbdlm2 Thanks bud 👍,en,[],[],👍,Thanks bud,Thanks bud,"['thanks', 'bud']","thanks,bud",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
15093,1.2386160450086748e+18,Sat Mar 14 00:00:52 +0000 2020,"RT @RankGhana: Keep the screenshot coming .

Watch the video first 👍

#Toffeevideo #Toffeevideo 

The link is here please ...

@FlowkingSto…",en,"[{'text': 'Toffeevideo', 'indices': [70, 82]}, {'text': 'Toffeevideo', 'indices': [83, 95]}]","['toffeevideo', 'toffeevideo']",👍,: Keep the screenshot coming . Watch the video first The link is here please ... …,Keep screenshot coming Watch video first The link please ... …,"['keep', 'screenshot', 'coming', 'watch', 'video', 'first', 'the', 'link', 'please']","keep,screenshot,coming,watch,video,first,the,link,please",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
13768,1.2386155327203697e+18,Fri Mar 13 23:58:50 +0000 2020,RT @MeeKnoi: @mariiivn @GKeile @BarackObama I'm so relieved you were not there. 👍,en,[],[],👍,: I'm so relieved you were not there.,I 'm relieved,"['i', 'm', 'relieved']","i,m,relieved",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11258,1.2386145459098993e+18,Fri Mar 13 23:54:54 +0000 2020,"RT @bougiefuck: PROTECT👏🏻 EMINEM 👏🏻AT 👏🏻ALL 👏🏻COSTS👏🏻

Coronavirus has officially reached Michigan. My baby if not done with mv’s he’ll be…",en,[],[],👏🏻👏🏻👏🏻👏🏻👏🏻,: PROTECT EMINEM AT ALL COSTS Coronavirus has officially reached Michigan. My baby if not done with mv’s he’ll be…,PROTECT EMINEM AT ALL COSTS Coronavirus officially reached Michigan My baby done mv ’ ’ be…,"['protect', 'eminem', 'at', 'all', 'costs', 'coronavirus', 'officially', 'reached', 'michigan', 'my', 'baby', 'done', 'mv', 'be']","protect,eminem,at,all,cost,coronavirus,officially,reached,michigan,my,baby,done,mv,be",0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,pleasantclass
8920,1.2386136609998438e+18,Fri Mar 13 23:51:23 +0000 2020,"RT @juiceunit: Thursday is #WhiteChocolate Thursday
Go follow @julianjaxxxon 👍 https://t.co/RDkm58slhJ",en,"[{'text': 'WhiteChocolate', 'indices': [27, 42]}]",['whitechocolate'],👍,: Thursday is Thursday Go follow,Thursday Thursday Go follow,"['thursday', 'thursday', 'go', 'follow']","thursday,thursday,go,follow",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
13818,1.2386155498794844e+18,Fri Mar 13 23:58:54 +0000 2020,@JLS_Talent Great bedroom 👍,en,[],[],👍,Great bedroom,Great bedroom,"['great', 'bedroom']","great,bedroom",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
11304,1.2386145632239862e+18,Fri Mar 13 23:54:58 +0000 2020,"@tomdoorley OK, I'll check, thanks. 👍",en,[],[],👍,"OK, I'll check, thanks.",OK I 'll check thanks,"['ok', 'i', 'check', 'thanks']","ok,i,check,thanks",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
17507,1.2386170029499884e+18,Sat Mar 14 00:04:40 +0000 2020,"EUROPE | Jock Landale to the NBA? Could happen as soon as next season judging by his European form 👍

Read:… https://t.co/aKue5BgRWK",en,[],[],👍,EUROPE | Jock Landale to the NBA? Could happen as soon as next season judging by his European form Read:…,EUROPE Jock Landale NBA Could happen soon next season judging European form Read …,"['europe', 'jock', 'landale', 'nba', 'could', 'happen', 'soon', 'next', 'season', 'judging', 'european', 'form', 'read']","europe,jock,landale,nba,could,happen,soon,next,season,judging,european,form,read",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
13827,1.2386155535912632e+18,Fri Mar 13 23:58:54 +0000 2020,@YT_SnugLife Come on be 30 rank u can do it 👍,en,[],[],👍,Come on be rank u can do it,Come rank u,"['come', 'rank', 'u']","come,rank,u",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
13830,1.2386155537548042e+18,Fri Mar 13 23:58:55 +0000 2020,"Introverts of the world....

THIS IS OUR TIME !!! 👍",en,[],[],👍,Introverts of the world.... THIS IS OUR TIME !!!,Introverts world ... THIS IS OUR TIME,"['introverts', 'world', 'this', 'is', 'our', 'time']","introvert,world,this,is,our,time",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
17455,1.2386169826157732e+18,Sat Mar 14 00:04:35 +0000 2020,@topbunrollins Im watching live off the satellite 👍,en,[],[],👍,Im watching live off the satellite,Im watching live satellite,"['i', 'm', 'watching', 'live', 'satellite']","i,m,watching,live,satellite",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
17438,1.2386169760015073e+18,Sat Mar 14 00:04:34 +0000 2020,@WolfVivienne007 @SmashtheAbuse Many thanks 👍,en,[],[],👍,Many thanks,Many thanks,"['many', 'thanks']","many,thanks",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
13833,1.2386155564226191e+18,Fri Mar 13 23:58:55 +0000 2020,@Aaryouz or he'll fall off like he did at dortmund before he got sacked 👍,en,[],[],👍,or he'll fall off like he did at dortmund before he got sacked,'ll fall like dortmund got sacked,"['fall', 'like', 'dortmund', 'got', 'sacked']","fall,like,dortmund,got,sacked",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
13843,1.2386155607762698e+18,Fri Mar 13 23:58:56 +0000 2020,RT @semrush: Here's the full guide to measuring your #content performance — from user behavior and engagement metrics to #SEO outcome and c…,en,"[{'text': 'content', 'indices': [53, 61]}, {'text': 'SEO', 'indices': [121, 125]}]","['content', 'seo']",,: Here's the full guide to measuring your performance — from user behavior and engagement metrics to outcome and c…,Here 's full guide measuring performance — user behavior engagement metrics outcome c…,"['here', 'full', 'guide', 'measuring', 'performance', 'user', 'behavior', 'engagement', 'metrics', 'outcome', 'c']","here,full,guide,measuring,performance,user,behavior,engagement,metric,outcome,c",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
13778,1.2386155363485983e+18,Fri Mar 13 23:58:50 +0000 2020,"RT @PatriotsUnite19: @reubing @etacude9 Just more ""paid"" trolls. 👍",en,[],[],👍,": Just more ""paid"" trolls.",Just `` paid '' trolls,"['just', 'paid', 'trolls']","just,paid,troll",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
15047,1.238616027153531e+18,Sat Mar 14 00:00:47 +0000 2020,RT @Markmartin66666: No cum but a sexy lil vid nonetheless 👍 https://t.co/7ntW0YQcP3,en,[],[],👍,: No cum but a sexy lil vid nonetheless,No cum sexy lil vid nonetheless,"['no', 'cum', 'sexy', 'lil', 'vid', 'nonetheless']","no,cum,sexy,lil,vid,nonetheless",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
27660,1.2386888446959616e+18,Sat Mar 14 04:50:08 +0000 2020,How to become an effective​ digital marketer with the right #socialmedia #content @contentstudioio https://t.co/qafp5kBptc,en,"[{'text': 'socialmedia', 'indices': [60, 72]}, {'text': 'content', 'indices': [73, 81]}]","['socialmedia', 'content']",,How to become an effective​ digital marketer with the right,How become effective​ digital marketer right,"['how', 'become', 'digital', 'marketer', 'right']","how,become,digital,marketer,right",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,pleasantclass
17698,1.2386170802803343e+18,Sat Mar 14 00:04:58 +0000 2020,@JaredFPS @LEGO_Group MiniFPS gives this a full thumbs up stamp of approval. 👍 https://t.co/q6UlrHX5i6,en,[],[],👍,MiniFPS gives this a full thumbs up stamp of approval.,MiniFPS gives full thumbs stamp approval,"['minifps', 'gives', 'full', 'thumbs', 'stamp', 'approval']","minifps,give,full,thumb,stamp,approval",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,pleasantclass
