,id,created_at,text,lang,hashtags,textlist,emoji,clean_text,filter_text,norm_text,lem,excitement,happy,pleasant,surprise,fear,angry,excitement_emoji,happy_emoji,pleasant_emoji,surprise_emoji,fear_emoji,angry_emoji,excitementclass,happyclass,pleasantclass,surpriseclass,fearclass,angryclass,max_value,max_idx
13581,1.24E+18,Fri Mar 13 23:58:32 +0000 2020,RT @TweetsbyTeex: 🤣🤣🤣🤣🤣🤣🤣🤣🤣 Salone mums should be at the gate of every quarantine base. That virus will never escape.,en,[],[],🤣🤣🤣🤣🤣🤣🤣🤣🤣,: 🤣🤣🤣🤣🤣🤣🤣🤣🤣 Salone mums should be at the gate of every quarantine base. That virus will never escape.,🤣🤣🤣🤣🤣🤣🤣🤣🤣 Salone mums gate every quarantine base That virus never escape,"['salone', 'mums', 'gate', 'every', 'quarantine', 'base', 'that', 'virus', 'never', 'escape']","salone,mum,gate,every,quarantine,base,that,virus,never,escape",0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,9,excitementclass
13782,1.24E+18,Fri Mar 13 23:58:50 +0000 2020,@realmemeskids Xbox Live And PSN Cancelled Due To The Corona Virus!🤣 https://t.co/hcfDXB1gto,en,[],[],🤣,Xbox Live And PSN Cancelled Due To The Corona Virus!🤣,Xbox Live And PSN Cancelled Due To The Corona Virus 🤣,"['xbox', 'live', 'and', 'psn', 'cancelled', 'due', 'to', 'the', 'corona', 'virus']","xbox,live,and,psn,cancelled,due,to,the,corona,virus",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
13772,1.24E+18,Fri Mar 13 23:58:50 +0000 2020,Now if there was a virus to switch us over to kilometers. 🤣😂,en,[],[],🤣😂,Now if there was a virus to switch us over to kilometers. 🤣,Now virus switch us kilometers 🤣,"['now', 'virus', 'switch', 'us', 'kilometers']","now,virus,switch,u,kilometer",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
16045,1.24E+18,Sat Mar 14 00:02:18 +0000 2020,Nah Jason dancing took me the fuck out 🤣🤣🤣💀💀💀😂😂😂😂😂,en,[],[],🤣🤣🤣💀💀💀😂😂😂😂😂,Nah Jason dancing took me the fuck out 🤣🤣🤣,Nah Jason dancing took fuck 🤣🤣🤣,"['nah', 'jason', 'dancing', 'took', 'fuck']","nah,jason,dancing,took,fuck",0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,excitementclass
16035,1.24E+18,Sat Mar 14 00:02:18 +0000 2020,RT @Majeh19: @PRstallion78 @sappergieb 🤣😂🤣😂 I've seen it all now. That's funny mate 👍,en,[],[],🤣😂🤣😂👍,: 🤣🤣 I've seen it all now. That's funny mate,🤣🤣 I 've seen That 's funny mate,"['i', 've', 'seen', 'that', 'funny', 'mate']","i,ve,seen,that,funny,mate",0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,2,excitementclass
15985,1.24E+18,Sat Mar 14 00:02:12 +0000 2020,Not even yuh sinus can’t act up in peace cause a this damn carona virus🤣🤣🤣,en,[],[],🤣🤣🤣,Not even yuh sinus can’t act up in peace cause a this damn carona virus🤣🤣🤣,Not even yuh sinus ’ act peace cause damn carona virus🤣🤣🤣,"['not', 'even', 'yuh', 'sinus', 'act', 'peace', 'cause', 'damn', 'carona', 'virus']","not,even,yuh,sinus,act,peace,cause,damn,carona,virus",0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,excitementclass
16125,1.24E+18,Sat Mar 14 00:02:27 +0000 2020,I decided to distance myself from your show long before the Wuhan Virus!👇👇😂🤣👇👇,en,[],[],👇👇😂🤣👇👇,I decided to distance myself from your show long before the Wuhan Virus!🤣,I decided distance show long Wuhan Virus 🤣,"['i', 'decided', 'distance', 'show', 'long', 'wuhan', 'virus']","i,decided,distance,show,long,wuhan,virus",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
16550,1.24E+18,Sat Mar 14 00:03:12 +0000 2020,Create A Free Pet Profile On https://t.co/IiSLsROFTU 👍😃🐶 Check Out @BrklynSaint Great Photo Thanks For Tagging Us I… https://t.co/Ti6Lb8Ei5z,en,[],[],👍😃🐶,Create A Free Pet Profile On Check Out Great Photo Thanks For Tagging Us I…,Create A Free Pet Profile On Check Out Great Photo Thanks For Tagging Us I…,"['create', 'a', 'free', 'pet', 'profile', 'on', 'check', 'out', 'great', 'photo', 'thanks', 'for', 'tagging', 'us', 'i']","create,a,free,pet,profile,on,check,out,great,photo,thanks,for,tagging,u,i",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,excitementclass
16336,1.24E+18,Sat Mar 14 00:02:49 +0000 2020,If my bf say one more thing about this virus I’m breaking up with him 🙄🤣,en,[],[],🙄🤣,If my bf say one more thing about this virus I’m breaking up with him 🤣,If bf say one thing virus I ’ breaking 🤣,"['if', 'bf', 'say', 'one', 'thing', 'virus', 'i', 'breaking']","if,bf,say,one,thing,virus,i,breaking",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
15164,1.24E+18,Sat Mar 14 00:00:57 +0000 2020,"RT @OttNewsNetwork: WE ARE OPEN! 🙂 we won’t let this virus stop us from reporting the news! If there is news to report, we will report it f…",en,[],[],🙂,": WE ARE OPEN! we won’t let this virus stop us from reporting the news! If there is news to report, we will report it f…",WE ARE OPEN ’ let virus stop us reporting news If news report report f…,"['we', 'are', 'open', 'let', 'virus', 'stop', 'us', 'reporting', 'news', 'if', 'news', 'report', 'report', 'f']","we,are,open,let,virus,stop,u,reporting,news,if,news,report,report,f",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
15126,1.24E+18,Sat Mar 14 00:00:55 +0000 2020,RT @Bush_ido_Brown: Somebody said “The Corona Virus is like the flu with some bop in it” 🤣🤣🤣,en,[],[],🤣🤣🤣,: Somebody said “The Corona Virus is like the flu with some bop in it” 🤣🤣🤣,Somebody said “ The Corona Virus like flu bop ” 🤣🤣🤣,"['somebody', 'said', 'the', 'corona', 'virus', 'like', 'flu', 'bop']","somebody,said,the,corona,virus,like,flu,bop",0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,excitementclass
15228,1.24E+18,Sat Mar 14 00:01:02 +0000 2020,RT @JorgeReboseno: After you catch the virus and the gang don’t fuck wit you no more 🤣 https://t.co/d3qg0KEgZv,en,[],[],🤣,: After you catch the virus and the gang don’t fuck wit you no more 🤣,After catch virus gang ’ fuck wit 🤣,"['after', 'catch', 'virus', 'gang', 'fuck', 'wit']","after,catch,virus,gang,fuck,wit",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
15214,1.24E+18,Sat Mar 14 00:01:01 +0000 2020,Create A Free Pet Profile On https://t.co/IiSLsROFTU 👍😃🐶 Check Out thankubets Great Photo Thanks For Tagging Us In… https://t.co/88bHuTKyIf,en,[],[],👍😃🐶,Create A Free Pet Profile On Check Out thankubets Great Photo Thanks For Tagging Us In…,Create A Free Pet Profile On Check Out thankubets Great Photo Thanks For Tagging Us In…,"['create', 'a', 'free', 'pet', 'profile', 'on', 'check', 'out', 'thankubets', 'great', 'photo', 'thanks', 'for', 'tagging', 'us', 'in']","create,a,free,pet,profile,on,check,out,thankubets,great,photo,thanks,for,tagging,u,in",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,excitementclass
14957,1.24E+18,Sat Mar 14 00:00:39 +0000 2020,Fiat 500 Twitter is so funny hahaha in bits laughing here gals🤣🤣,en,[],[],🤣🤣,Fiat Twitter is so funny hahaha in bits laughing here gals🤣🤣,Fiat Twitter funny hahaha bits laughing gals🤣🤣,"['fiat', 'twitter', 'funny', 'hahaha', 'bits', 'laughing', 'gals']","fiat,twitter,funny,hahaha,bit,laughing,gal",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,excitementclass
14925,1.24E+18,Sat Mar 14 00:00:36 +0000 2020,🤣🤣🤣 space jam,en,[],[],🤣🤣🤣,🤣🤣🤣 space jam,🤣🤣🤣 space jam,"['space', 'jam']","space,jam",0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,excitementclass
15612,1.24E+18,Sat Mar 14 00:01:38 +0000 2020,It’s not uncertain 😭🤣,en,[],[],😭🤣,It’s not uncertain 🤣,It ’ uncertain 🤣,"['it', 'uncertain']","it,uncertain",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,excitementclass
15605,1.24E+18,Sat Mar 14 00:01:37 +0000 2020,"No Virus is Going to Stop us from Connecting Startups with Investors! 🔥🚀🤩
.
.
.
#investment #investment #pitch… https://t.co/JatQIQw70y",en,"[{'text': 'investment', 'indices': [80, 91]}, {'text': 'investment', 'indices': [92, 103]}, {'text': 'pitch', 'indices': [104, 110]}]","['investment', 'investment', 'pitch']",🔥🚀🤩,No Virus is Going to Stop us from Connecting Startups with Investors! 🤩 . . . …,No Virus Going Stop us Connecting Startups Investors 🤩 …,"['no', 'virus', 'going', 'stop', 'us', 'connecting', 'startups', 'investors']","no,virus,going,stop,u,connecting,startup,investor",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,excitementclass
15634,1.24E+18,Sat Mar 14 00:01:40 +0000 2020,@Trumpmerica Oh in the response to the pandemic. Mike pence is handling the corona virus. 🙂,en,[],[],🙂,Oh in the response to the pandemic. Mike pence is handling the corona virus.,Oh response pandemic Mike pence handling corona virus,"['oh', 'response', 'pandemic', 'mike', 'pence', 'handling', 'corona', 'virus']","oh,response,pandemic,mike,penny,handling,corona,virus",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
15407,1.24E+18,Sat Mar 14 00:01:17 +0000 2020,@ImUrDestinyy Betta mask up 🤣🤣🤣,en,[],[],🤣🤣🤣,Betta mask up 🤣🤣🤣,Betta mask 🤣🤣🤣,"['betta', 'mask']","betta,mask",0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,excitementclass
25413,1.24E+18,Sat Mar 14 04:12:52 +0000 2020,Looks like they still have wine 🤣,en,[],[],🤣,Looks like they still have wine 🤣,Looks like still wine 🤣,"['looks', 'like', 'still', 'wine']","look,like,still,wine",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
25482,1.24E+18,Sat Mar 14 04:14:14 +0000 2020,@TokyoSage @WeebTraash @DarthBelix 🤣 me while walking home when I had my face mask on to avoid touching my face so much,en,[],[],🤣,🤣 me while walking home when I had my face mask on to avoid touching my face so much,🤣 walking home I face mask avoid touching face much,"['walking', 'home', 'i', 'face', 'mask', 'avoid', 'touching', 'face', 'much']","walking,home,i,face,mask,avoid,touching,face,much",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
25185,1.24E+18,Sat Mar 14 04:08:53 +0000 2020,RT @DoctorHug: You deserve hugs 🤗❤️               #365newhugs 🤗❤️                      #JoyTrain #Joy #SuccessTRAIN #FamilyTrain #GoldenHea…,en,"[{'text': '365newhugs', 'indices': [50, 61]}, {'text': 'JoyTrain', 'indices': [87, 96]}, {'text': 'Joy', 'indices': [97, 101]}, {'text': 'SuccessTRAIN', 'indices': [102, 115]}, {'text': 'FamilyTrain', 'indices': [116, 128]}]","['365newhugs', 'joytrain', 'joy', 'successtrain', 'familytrain']",🤗❤🤗❤,: You deserve hugs 🤗️ 🤗️ …,You deserve hugs 🤗️ 🤗️ …,"['you', 'deserve', 'hugs']","you,deserve,hug",0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,2,excitementclass
25141,1.24E+18,Sat Mar 14 04:08:02 +0000 2020,@michelle_martha @atlas_2323 I have been carrying a mask in the car and wearing it in town😷😗😂😂😂😂,en,[],[],😷😗😂😂😂😂,I have been carrying a mask in the car and wearing it in town,I carrying mask car wearing town,"['i', 'carrying', 'mask', 'car', 'wearing', 'town']","i,carrying,mask,car,wearing,town",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
25321,1.24E+18,Sat Mar 14 04:11:13 +0000 2020,@JacksonWang852 We’re so ready love #TEAMWANG #hescoming #historyinthemaking #excited #👐 😘🍓🌹🍓🌹🍓 https://t.co/QdaHB3COs2,en,"[{'text': 'TEAMWANG', 'indices': [36, 45]}, {'text': 'hescoming', 'indices': [46, 56]}, {'text': 'historyinthemaking', 'indices': [57, 76]}, {'text': 'excited', 'indices': [77, 85]}]","['teamwang', 'hescoming', 'historyinthemaking', 'excited']",👐😘🍓🌹🍓🌹🍓,We’re so ready love,We ’ ready love,"['we', 'ready', 'love']","we,ready,love",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,excitementclass
25884,1.24E+18,Sat Mar 14 04:20:49 +0000 2020,"The way you entertain us.........💖😘
      Really love this girl🤗🤗",en,[],[],💖😘🤗🤗,The way you entertain us......... Really love this girl🤗🤗,The way entertain us ... ... ... Really love girl🤗🤗,"['the', 'way', 'entertain', 'us', 'really', 'love', 'girl']","the,way,entertain,u,really,love,girl",0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,2,excitementclass
25921,1.24E+18,Sat Mar 14 04:21:27 +0000 2020,A #happy #soul is the #best #shield for a #cruel #world !!! #🤗 good morning #🦋 https://t.co/wciLmPQmrN,en,"[{'text': 'happy', 'indices': [2, 8]}, {'text': 'soul', 'indices': [9, 14]}, {'text': 'best', 'indices': [22, 27]}, {'text': 'shield', 'indices': [28, 35]}, {'text': 'cruel', 'indices': [42, 48]}, {'text': 'world', 'indices': [49, 55]}]","['happy', 'soul', 'best', 'shield', 'cruel', 'world']",🤗🦋,A is the for a !!! 🤗 good morning 🦋,A 🤗 good morning 🦋,"['a', 'good', 'morning']","a,good,morning",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,excitementclass
25915,1.24E+18,Sat Mar 14 04:21:21 +0000 2020,#Hope ya dint get da #Virus ... 🤣,en,"[{'text': 'Hope', 'indices': [0, 5]}, {'text': 'Virus', 'indices': [21, 27]}]","['hope', 'virus']",🤣,ya dint get da ... 🤣,ya dint get da ... 🤣,"['ya', 'dint', 'get', 'da']","ya,dint,get,da",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
25877,1.24E+18,Sat Mar 14 04:20:42 +0000 2020,"@TheMoleLady_ Post pics with mask 😀 ,  na nazar lage na #coronavirus https://t.co/1xoWei2cYe",en,"[{'text': 'coronavirus', 'indices': [56, 68]}]",['coronavirus'],😀,"Post pics with mask , na nazar lage na",Post pics mask na nazar lage na,"['post', 'pics', 'mask', 'na', 'nazar', 'lage', 'na']","post,pic,mask,na,nazar,lage,na",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
25676,1.24E+18,Sat Mar 14 04:17:35 +0000 2020,@William_Ukpe @DoubleEph Anything clout. Hol up!!! How did you get the Pharoah to wear a nose mask?🤣🤣🤣,en,[],[],🤣🤣🤣,Anything clout. Hol up!!! How did you get the Pharoah to wear a nose mask?🤣🤣🤣,Anything clout Hol How get Pharoah wear nose mask 🤣🤣🤣,"['anything', 'clout', 'hol', 'how', 'get', 'pharoah', 'wear', 'nose', 'mask']","anything,clout,hol,how,get,pharoah,wear,nose,mask",0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,excitementclass
25606,1.24E+18,Sat Mar 14 04:16:28 +0000 2020,"RT @tokkieunsang: EUNSANG DIARY : ‘2020.03.07’

make sure you wear a mask and wash your hands! please have a good day today too 😄☺️

#이은상 #…",en,"[{'text': '이은상', 'indices': [133, 137]}]",['이은상'],😄☺,: EUNSANG DIARY : ‘2020.03.07’ make sure you wear a mask and wash your hands! please have a good day today too ️ …,EUNSANG DIARY ‘ 2020.03.07 ’ make sure wear mask wash hands please good day today ️ …,"['eunsang', 'diary', 'make', 'sure', 'wear', 'mask', 'wash', 'hands', 'please', 'good', 'day', 'today']","eunsang,diary,make,sure,wear,mask,wash,hand,please,good,day,today",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
25809,1.24E+18,Sat Mar 14 04:19:38 +0000 2020,"Good to see me🙂

#art #tattoo #tattooart #artist #flowers #flowertattoo #love #hand #fingerheart #사랑해 #heart https://t.co/A16uuoE8SV",en,"[{'text': 'art', 'indices': [17, 21]}, {'text': 'tattoo', 'indices': [22, 29]}, {'text': 'tattooart', 'indices': [30, 40]}, {'text': 'artist', 'indices': [41, 48]}, {'text': 'flowers', 'indices': [49, 57]}, {'text': 'flowertattoo', 'indices': [58, 71]}, {'text': 'love', 'indices': [72, 77]}, {'text': 'hand', 'indices': [78, 83]}, {'text': 'fingerheart', 'indices': [84, 96]}, {'text': '사랑해', 'indices': [97, 101]}, {'text': 'heart', 'indices': [102, 108]}]","['art', 'tattoo', 'tattooart', 'artist', 'flowers', 'flowertattoo', 'love', 'hand', 'fingerheart', '사랑해', 'heart']",🙂,Good to see me,Good see,"['good', 'see']","good,see",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,excitementclass
25712,1.24E+18,Sat Mar 14 04:18:11 +0000 2020,"#Someone:How much suicidal Are you?

#ME: ABhii bhi mask nahi kharida 🤣
#coronavirus",en,"[{'text': 'Someone', 'indices': [0, 8]}, {'text': 'ME', 'indices': [37, 40]}, {'text': 'coronavirus', 'indices': [72, 84]}]","['someone', 'me', 'coronavirus']",🤣,:How much suicidal Are you? : ABhii bhi mask nahi kharida 🤣,How much suicidal Are ABhii bhi mask nahi kharida 🤣,"['how', 'much', 'suicidal', 'are', 'abhii', 'bhi', 'mask', 'nahi', 'kharida']","how,much,suicidal,are,abhii,bhi,mask,nahi,kharida",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
24242,1.24E+18,Sat Mar 14 03:52:40 +0000 2020,@jof_delossantos Oo nga pala! Always wear mask and mag alcohol hehe thank you 😚,en,[],[],😚,Oo nga pala! Always wear mask and mag alcohol hehe thank you,Oo nga pala Always wear mask mag alcohol hehe thank,"['oo', 'nga', 'pala', 'always', 'wear', 'mask', 'mag', 'alcohol', 'hehe', 'thank']","oo,nga,pala,always,wear,mask,mag,alcohol,hehe,thank",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
24354,1.24E+18,Sat Mar 14 03:54:30 +0000 2020,Study break. About to do a face mask and watch Grown•ish 🤗,en,[],[],🤗,Study break. About to do a face mask and watch Grown•ish 🤗,Study break About face mask watch Grown•ish 🤗,"['study', 'break', 'about', 'face', 'mask', 'watch']","study,break,about,face,mask,watch",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
24363,1.24E+18,Sat Mar 14 03:54:37 +0000 2020,"When I thought she on making CF of Ghana Choco when see this Pic 
but she making CF for Cosmetic indeed 🤣🤣 some sai… https://t.co/n7nJXGlqSM",en,[],[],🤣🤣,When I thought she on making CF of Ghana Choco when see this Pic but she making CF for Cosmetic indeed 🤣🤣 some sai…,When I thought making CF Ghana Choco see Pic making CF Cosmetic indeed 🤣🤣 sai…,"['when', 'i', 'thought', 'making', 'cf', 'ghana', 'choco', 'see', 'pic', 'making', 'cf', 'cosmetic', 'indeed', 'sai']","when,i,thought,making,cf,ghana,choco,see,pic,making,cf,cosmetic,indeed,sai",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,excitementclass
25070,1.24E+18,Sat Mar 14 04:06:53 +0000 2020,Lmfaoo and y’all were wondering why I dropped  so much for the supreme face mask 🤣🤣 $400 was so worth it while y’all inhaling rona virus,en,[],[],🤣🤣,Lmfaoo and y’all were wondering why I dropped so much for the supreme face mask 🤣🤣 $400 was so worth it while y’all inhaling rona virus,Lmfaoo ’ wondering I dropped much supreme face mask 🤣🤣 400 worth ’ inhaling rona virus,"['lmfaoo', 'wondering', 'i', 'dropped', 'much', 'supreme', 'face', 'mask', '400', 'worth', 'inhaling', 'rona', 'virus']","lmfaoo,wondering,i,dropped,much,supreme,face,mask,400,worth,inhaling,rona,virus",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,excitementclass
25108,1.24E+18,Sat Mar 14 04:07:22 +0000 2020,@JunJxn Wear mask and use hand sanitizer so natural selection will skip you 🤣,en,[],[],🤣,Wear mask and use hand sanitizer so natural selection will skip you 🤣,Wear mask use hand sanitizer natural selection skip 🤣,"['wear', 'mask', 'use', 'hand', 'sanitizer', 'natural', 'selection', 'skip']","wear,mask,use,hand,sanitizer,natural,selection,skip",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
25101,1.24E+18,Sat Mar 14 04:07:16 +0000 2020,we are getting G his big boy bed soon so if you guy see some cute space bedding anywhere please let me know 🚀🤪🙋🏽‍♀️ #exciting,en,"[{'text': 'exciting', 'indices': [116, 125]}]",['exciting'],🚀🤪🙋🏽♀,we are getting G his big boy bed soon so if you guy see some cute space bedding anywhere please let me know 🤪‍️,getting G big boy bed soon guy see cute space bedding anywhere please let know 🤪‍️,"['getting', 'g', 'big', 'boy', 'bed', 'soon', 'guy', 'see', 'cute', 'space', 'bedding', 'anywhere', 'please', 'let', 'know']","getting,g,big,boy,bed,soon,guy,see,cute,space,bedding,anywhere,please,let,know",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
25014,1.24E+18,Sat Mar 14 04:05:47 +0000 2020,"@heart021485 penge po mask, im on the edge 🥺🥺 ncov or unemployment ang situation namin 🤣🤣",en,[],[],🥺🥺🤣🤣,"penge po mask, im on the edge 🥺🥺 ncov or unemployment ang situation namin 🤣🤣",penge po mask im edge 🥺🥺 ncov unemployment ang situation namin 🤣🤣,"['penge', 'po', 'mask', 'i', 'm', 'edge', 'ncov', 'unemployment', 'ang', 'situation', 'namin']","penge,po,mask,i,m,edge,ncov,unemployment,ang,situation,namin",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,excitementclass
25005,1.24E+18,Sat Mar 14 04:05:39 +0000 2020,"This is China.
They set up Mask factory, production capacity of 10 million pcs per day 😗
Totally automatic plant..… https://t.co/xnLWbprRN0",en,[],[],😗,"This is China. They set up Mask factory, production capacity of million pcs per day Totally automatic plant..…",This China They set Mask factory production capacity million pcs per day Totally automatic plant..…,"['this', 'china', 'they', 'set', 'mask', 'factory', 'production', 'capacity', 'million', 'pcs', 'per', 'day', 'totally', 'automatic', 'plant']","this,china,they,set,mask,factory,production,capacity,million,pc,per,day,totally,automatic,plant",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
25034,1.24E+18,Sat Mar 14 04:06:07 +0000 2020,"My Tororo.⠀
.⠀
#kids #kid #kiddo 😄 #happy #happydays #happyday #smile https://t.co/yN7SdJs8dQ",en,"[{'text': 'kids', 'indices': [15, 20]}, {'text': 'kid', 'indices': [21, 25]}, {'text': 'kiddo', 'indices': [26, 32]}, {'text': 'happy', 'indices': [35, 41]}, {'text': 'happydays', 'indices': [42, 52]}, {'text': 'happyday', 'indices': [53, 62]}, {'text': 'smile', 'indices': [63, 69]}]","['kids', 'kid', 'kiddo', 'happy', 'happydays', 'happyday', 'smile']",😄,My Tororo.⠀ .⠀,My Tororo.⠀ .⠀,"['my', 'tororo']","my,tororo",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,excitementclass
24871,1.24E+18,Sat Mar 14 04:03:13 +0000 2020,I’m up doing face mask and shit 🤣,en,[],[],🤣,I’m up doing face mask and shit 🤣,I ’ face mask shit 🤣,"['i', 'face', 'mask', 'shit']","i,face,mask,shit",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
24692,1.24E+18,Sat Mar 14 04:00:24 +0000 2020,I did the pandemic bra face mask hack . Victoria I have a secret. Lol 🤣🤣🤣 https://t.co/fi5HwuBEq2,en,[],[],🤣🤣🤣,I did the pandemic bra face mask hack . Victoria I have a secret. Lol 🤣🤣🤣,I pandemic bra face mask hack Victoria I secret Lol 🤣🤣🤣,"['i', 'pandemic', 'bra', 'face', 'mask', 'hack', 'victoria', 'i', 'secret', 'lol']","i,pandemic,bra,face,mask,hack,victoria,i,secret,lol",0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,excitementclass
24757,1.24E+18,Sat Mar 14 04:01:28 +0000 2020,@propagandaFC @marcobon13 @ManUtd 🤣 Keep that mask on and keep those hands clean,en,[],[],🤣,🤣 Keep that mask on and keep those hands clean,🤣 Keep mask keep hands clean,"['keep', 'mask', 'keep', 'hands', 'clean']","keep,mask,keep,hand,clean",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
26122,1.24E+18,Sat Mar 14 04:23:24 +0000 2020,"Jinko face mask nahi mil rahe market me, can try this...😀 https://t.co/IWfmSV6qV1",en,[],[],😀,"Jinko face mask nahi mil rahe market me, can try this...",Jinko face mask nahi mil rahe market try ...,"['jinko', 'face', 'mask', 'nahi', 'mil', 'rahe', 'market', 'try']","jinko,face,mask,nahi,mil,rahe,market,try",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
27187,1.24E+18,Sat Mar 14 04:41:57 +0000 2020,People wearing all these mask in Houston got me thinking I got the corona virus 🤣🤣,en,[],[],🤣🤣,People wearing all these mask in Houston got me thinking I got the corona virus 🤣🤣,People wearing mask Houston got thinking I got corona virus 🤣🤣,"['people', 'wearing', 'mask', 'houston', 'got', 'thinking', 'i', 'got', 'corona', 'virus']","people,wearing,mask,houston,got,thinking,i,got,corona,virus",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,excitementclass
27173,1.24E+18,Sat Mar 14 04:41:44 +0000 2020,Not even a single soul in priok uses mask btw 🤣 https://t.co/FQsa4Bu3Kg,en,[],[],🤣,Not even a single soul in priok uses mask btw 🤣,Not even single soul priok uses mask btw 🤣,"['not', 'even', 'single', 'soul', 'priok', 'uses', 'mask', 'btw']","not,even,single,soul,priok,us,mask,btw",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
27120,1.24E+18,Sat Mar 14 04:40:49 +0000 2020,"In HK,we nearly all just wear mask,but this guy is too impressive in MTR🤣 https://t.co/5zTtR3t1b3",en,[],[],🤣,"In HK,we nearly all just wear mask,but this guy is too impressive in MTR🤣",In HK nearly wear mask guy impressive MTR🤣,"['in', 'hk', 'nearly', 'wear', 'mask', 'guy', 'impressive', 'mtr']","in,hk,nearly,wear,mask,guy,impressive,mtr",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
27304,1.24E+18,Sat Mar 14 04:44:02 +0000 2020,@MechaRecca We watched The Mask for the first time instead and they were quite pleased 🤣,en,[],[],🤣,We watched The Mask for the first time instead and they were quite pleased 🤣,We watched The Mask first time instead quite pleased 🤣,"['we', 'watched', 'the', 'mask', 'first', 'time', 'instead', 'quite', 'pleased']","we,watched,the,mask,first,time,instead,quite,pleased",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,excitementclass
